,loss_train,loss_test,experiment,depth,width,batch_size,lr,gamma,name
0,287.690185546875,343.34588623046875,1,20,100,128,0.001,10.0,g10.0
1,294.4114685058594,122284.3828125,1,20,100,128,0.001,10.0,g10.0
2,121424.78125,17597368.0,1,20,100,128,0.001,10.0,g10.0
3,17583872.0,55345848.0,1,20,100,128,0.001,10.0,g10.0
4,55318692.0,99594040.0,1,20,100,128,0.001,10.0,g10.0
5,99549408.0,138216144.0,1,20,100,128,0.001,10.0,g10.0
6,138170224.0,162707840.0,1,20,100,128,0.001,10.0,g10.0
7,162688704.0,169094544.0,1,20,100,128,0.001,10.0,g10.0
8,169059344.0,157849264.0,1,20,100,128,0.001,10.0,g10.0
9,157815104.0,132867136.0,1,20,100,128,0.001,10.0,g10.0
10,132834080.0,100104392.0,1,20,100,128,0.001,10.0,g10.0
11,100072800.0,66017856.0,1,20,100,128,0.001,10.0,g10.0
12,65985940.0,36220104.0,1,20,100,128,0.001,10.0,g10.0
13,36194516.0,14553618.0,1,20,100,128,0.001,10.0,g10.0
14,14543728.0,2679728.0,1,20,100,128,0.001,10.0,g10.0
15,2674607.0,165667.859375,1,20,100,128,0.001,10.0,g10.0
16,166986.84375,4954866.0,1,20,100,128,0.001,10.0,g10.0
17,4964822.0,14066231.0,1,20,100,128,0.001,10.0,g10.0
18,14073237.0,24323734.0,1,20,100,128,0.001,10.0,g10.0
19,24335088.0,32994854.0,1,20,100,128,0.001,10.0,g10.0
20,33004488.0,38225380.0,1,20,100,128,0.001,10.0,g10.0
21,38243856.0,39216164.0,1,20,100,128,0.001,10.0,g10.0
22,39230288.0,36186952.0,1,20,100,128,0.001,10.0,g10.0
23,36211684.0,30112914.0,1,20,100,128,0.001,10.0,g10.0
24,30130502.0,22398502.0,1,20,100,128,0.001,10.0,g10.0
25,22418316.0,14534361.0,1,20,100,128,0.001,10.0,g10.0
26,14551376.0,7784138.0,1,20,100,128,0.001,10.0,g10.0
27,7794276.0,2985545.75,1,20,100,128,0.001,10.0,g10.0
28,2991284.0,468079.25,1,20,100,128,0.001,10.0,g10.0
29,469102.4375,84016.3515625,1,20,100,128,0.001,10.0,g10.0
30,82770.96875,1325733.75,1,20,100,128,0.001,10.0,g10.0
31,1322101.0,3486537.75,1,20,100,128,0.001,10.0,g10.0
32,3484666.5,5835193.0,1,20,100,128,0.001,10.0,g10.0
33,5831446.0,7758892.0,1,20,100,128,0.001,10.0,g10.0
34,7755787.5,8855173.0,1,20,100,128,0.001,10.0,g10.0
35,8845526.0,8971085.0,1,20,100,128,0.001,10.0,g10.0
36,8959535.0,8182304.0,1,20,100,128,0.001,10.0,g10.0
37,8174631.0,6724701.5,1,20,100,128,0.001,10.0,g10.0
38,6712262.5,4927867.0,1,20,100,128,0.001,10.0,g10.0
39,4921473.0,3134372.5,1,20,100,128,0.001,10.0,g10.0
40,3130094.0,1626229.75,1,20,100,128,0.001,10.0,g10.0
41,1621170.75,583972.4375,1,20,100,128,0.001,10.0,g10.0
42,581585.5,70214.1328125,1,20,100,128,0.001,10.0,g10.0
43,69479.484375,39352.1015625,1,20,100,128,0.001,10.0,g10.0
44,40278.90234375,366090.09375,1,20,100,128,0.001,10.0,g10.0
45,367646.3125,885411.9375,1,20,100,128,0.001,10.0,g10.0
46,886579.3125,1430123.625,1,20,100,128,0.001,10.0,g10.0
47,1434778.875,1862138.25,1,20,100,128,0.001,10.0,g10.0
48,1866266.375,2094794.875,1,20,100,128,0.001,10.0,g10.0
49,2100675.5,2097211.25,1,20,100,128,0.001,10.0,g10.0
50,2100602.0,1974990.375,1,20,100,128,0.001,10.0,g10.0
51,1980708.125,1679731.125,1,20,100,128,0.001,10.0,g10.0
52,1684677.5,1281188.875,1,20,100,128,0.001,10.0,g10.0
53,1286207.75,858958.1875,1,20,100,128,0.001,10.0,g10.0
54,861978.5,483367.375,1,20,100,128,0.001,10.0,g10.0
55,485988.84375,204068.234375,1,20,100,128,0.001,10.0,g10.0
56,206387.703125,44043.8046875,1,20,100,128,0.001,10.0,g10.0
57,44731.1484375,382.74713134765625,1,20,100,128,0.001,10.0,g10.0
58,339.6797790527344,47492.65234375,1,20,100,128,0.001,10.0,g10.0
59,46776.23046875,125341.21875,1,20,100,128,0.001,10.0,g10.0
60,123845.0,209800.296875,1,20,100,128,0.001,10.0,g10.0
61,208366.53125,278562.84375,1,20,100,128,0.001,10.0,g10.0
62,276829.5,317237.09375,1,20,100,128,0.001,10.0,g10.0
63,315130.6875,320469.40625,1,20,100,128,0.001,10.0,g10.0
64,318964.71875,288608.75,1,20,100,128,0.001,10.0,g10.0
