,loss_train,loss_test,experiment,depth,width,batch_size,lr,gamma,name
0,287.72283935546875,343.3412170410156,1,20,100,128,0.001,0.0,g0
1,294.01324462890625,342.3088684082031,1,20,100,128,0.001,0.0,g0
2,266.8913269042969,340.8515625,1,20,100,128,0.001,0.0,g0
3,252.06488037109375,339.04217529296875,1,20,100,128,0.001,0.0,g0
4,304.13092041015625,336.8658752441406,1,20,100,128,0.001,0.0,g0
5,263.0214538574219,334.4032287597656,1,20,100,128,0.001,0.0,g0
6,289.80572509765625,331.666748046875,1,20,100,128,0.001,0.0,g0
7,252.28648376464844,328.7099914550781,1,20,100,128,0.001,0.0,g0
8,296.9443664550781,325.5332946777344,1,20,100,128,0.001,0.0,g0
9,296.66424560546875,322.15545654296875,1,20,100,128,0.001,0.0,g0
10,344.273193359375,318.5722961425781,1,20,100,128,0.001,0.0,g0
11,260.5298767089844,314.87994384765625,1,20,100,128,0.001,0.0,g0
12,245.31756591796875,311.1057434082031,1,20,100,128,0.001,0.0,g0
13,276.78662109375,307.2382507324219,1,20,100,128,0.001,0.0,g0
14,275.7098388671875,303.29266357421875,1,20,100,128,0.001,0.0,g0
15,256.5993957519531,299.2928771972656,1,20,100,128,0.001,0.0,g0
16,227.54104614257812,295.277587890625,1,20,100,128,0.001,0.0,g0
17,183.98472595214844,291.288330078125,1,20,100,128,0.001,0.0,g0
18,258.39166259765625,287.2629089355469,1,20,100,128,0.001,0.0,g0
19,249.46694946289062,283.2190856933594,1,20,100,128,0.001,0.0,g0
20,246.629638671875,279.1636962890625,1,20,100,128,0.001,0.0,g0
21,225.77960205078125,275.1162109375,1,20,100,128,0.001,0.0,g0
22,266.6019287109375,271.04339599609375,1,20,100,128,0.001,0.0,g0
23,262.48333740234375,266.9579162597656,1,20,100,128,0.001,0.0,g0
24,198.15170288085938,262.9105224609375,1,20,100,128,0.001,0.0,g0
25,240.67056274414062,258.8775939941406,1,20,100,128,0.001,0.0,g0
26,199.12335205078125,254.87249755859375,1,20,100,128,0.001,0.0,g0
27,196.4247589111328,250.90834045410156,1,20,100,128,0.001,0.0,g0
28,199.24899291992188,246.9664306640625,1,20,100,128,0.001,0.0,g0
29,219.88922119140625,243.02020263671875,1,20,100,128,0.001,0.0,g0
30,210.77410888671875,239.0815887451172,1,20,100,128,0.001,0.0,g0
31,209.49313354492188,235.14425659179688,1,20,100,128,0.001,0.0,g0
32,182.09417724609375,231.22830200195312,1,20,100,128,0.001,0.0,g0
33,202.41525268554688,227.29763793945312,1,20,100,128,0.001,0.0,g0
34,179.39321899414062,223.37644958496094,1,20,100,128,0.001,0.0,g0
35,174.9482879638672,219.45249938964844,1,20,100,128,0.001,0.0,g0
36,168.20751953125,215.5041046142578,1,20,100,128,0.001,0.0,g0
37,167.87347412109375,211.51995849609375,1,20,100,128,0.001,0.0,g0
38,148.55548095703125,207.50132751464844,1,20,100,128,0.001,0.0,g0
39,186.10501098632812,203.37791442871094,1,20,100,128,0.001,0.0,g0
40,154.26022338867188,199.1575164794922,1,20,100,128,0.001,0.0,g0
41,174.3735809326172,194.79017639160156,1,20,100,128,0.001,0.0,g0
42,146.48992919921875,190.29591369628906,1,20,100,128,0.001,0.0,g0
43,173.49777221679688,185.58441162109375,1,20,100,128,0.001,0.0,g0
44,133.26649475097656,180.6974639892578,1,20,100,128,0.001,0.0,g0
45,135.123046875,175.5764923095703,1,20,100,128,0.001,0.0,g0
46,174.66148376464844,170.12252807617188,1,20,100,128,0.001,0.0,g0
47,147.7615966796875,164.3123779296875,1,20,100,128,0.001,0.0,g0
48,126.05458068847656,158.1754150390625,1,20,100,128,0.001,0.0,g0
49,138.86172485351562,151.64450073242188,1,20,100,128,0.001,0.0,g0
50,103.91737365722656,144.80516052246094,1,20,100,128,0.001,0.0,g0
51,119.59818267822266,137.59507751464844,1,20,100,128,0.001,0.0,g0
52,96.83924102783203,130.08169555664062,1,20,100,128,0.001,0.0,g0
53,95.36920166015625,122.24835205078125,1,20,100,128,0.001,0.0,g0
54,87.65275573730469,114.16669464111328,1,20,100,128,0.001,0.0,g0
55,110.88886260986328,105.77226257324219,1,20,100,128,0.001,0.0,g0
56,93.9537124633789,97.25353240966797,1,20,100,128,0.001,0.0,g0
57,86.26028442382812,88.72603607177734,1,20,100,128,0.001,0.0,g0
58,82.39131164550781,80.36839294433594,1,20,100,128,0.001,0.0,g0
59,54.678680419921875,72.49608612060547,1,20,100,128,0.001,0.0,g0
60,58.0793342590332,65.31396484375,1,20,100,128,0.001,0.0,g0
61,42.30299758911133,58.99787521362305,1,20,100,128,0.001,0.0,g0
62,55.65577697753906,53.67850112915039,1,20,100,128,0.001,0.0,g0
63,34.68682098388672,49.575340270996094,1,20,100,128,0.001,0.0,g0
64,43.849449157714844,46.67266845703125,1,20,100,128,0.001,0.0,g0
65,41.775150299072266,44.817745208740234,1,20,100,128,0.001,0.0,g0
66,39.43975067138672,43.904144287109375,1,20,100,128,0.001,0.0,g0
67,44.78456115722656,43.72216796875,1,20,100,128,0.001,0.0,g0
68,36.98433303833008,43.96437072753906,1,20,100,128,0.001,0.0,g0
69,44.10349655151367,44.41732406616211,1,20,100,128,0.001,0.0,g0
70,42.196571350097656,44.8175163269043,1,20,100,128,0.001,0.0,g0
71,38.423152923583984,45.03487777709961,1,20,100,128,0.001,0.0,g0
72,57.03437042236328,45.061763763427734,1,20,100,128,0.001,0.0,g0
73,51.907012939453125,44.86259078979492,1,20,100,128,0.001,0.0,g0
74,50.24761199951172,44.51701354980469,1,20,100,128,0.001,0.0,g0
75,48.829071044921875,44.140342712402344,1,20,100,128,0.001,0.0,g0
76,59.19352340698242,43.88454055786133,1,20,100,128,0.001,0.0,g0
77,45.73960876464844,43.73224639892578,1,20,100,128,0.001,0.0,g0
78,46.569149017333984,43.730411529541016,1,20,100,128,0.001,0.0,g0
79,37.020240783691406,43.87699508666992,1,20,100,128,0.001,0.0,g0
80,38.97996520996094,44.1829719543457,1,20,100,128,0.001,0.0,g0
81,42.346923828125,44.64883804321289,1,20,100,128,0.001,0.0,g0
82,41.64101791381836,45.201141357421875,1,20,100,128,0.001,0.0,g0
83,44.494606018066406,45.7791633605957,1,20,100,128,0.001,0.0,g0
84,38.885498046875,46.40408706665039,1,20,100,128,0.001,0.0,g0
85,38.6043701171875,47.03748321533203,1,20,100,128,0.001,0.0,g0
86,50.77756118774414,47.64274978637695,1,20,100,128,0.001,0.0,g0
87,48.28289794921875,48.07048416137695,1,20,100,128,0.001,0.0,g0
88,58.99855041503906,48.28038787841797,1,20,100,128,0.001,0.0,g0
89,48.128211975097656,48.40114212036133,1,20,100,128,0.001,0.0,g0
90,38.594688415527344,48.447052001953125,1,20,100,128,0.001,0.0,g0
91,42.78302764892578,48.42794418334961,1,20,100,128,0.001,0.0,g0
92,41.20183563232422,48.35758590698242,1,20,100,128,0.001,0.0,g0
93,46.3892822265625,48.23580551147461,1,20,100,128,0.001,0.0,g0
94,47.682193756103516,48.09735107421875,1,20,100,128,0.001,0.0,g0
95,50.40419006347656,47.8439826965332,1,20,100,128,0.001,0.0,g0
96,50.65427780151367,47.47832489013672,1,20,100,128,0.001,0.0,g0
97,32.92478561401367,47.233341217041016,1,20,100,128,0.001,0.0,g0
98,47.72882843017578,46.92324447631836,1,20,100,128,0.001,0.0,g0
99,30.80194854736328,46.695438385009766,1,20,100,128,0.001,0.0,g0
0,276.814697265625,343.345947265625,2,20,100,128,0.001,0.0,g0
1,302.8525390625,342.308837890625,2,20,100,128,0.001,0.0,g0
2,262.33502197265625,340.8456726074219,2,20,100,128,0.001,0.0,g0
3,302.5892639160156,338.9741516113281,2,20,100,128,0.001,0.0,g0
4,281.34039306640625,336.76220703125,2,20,100,128,0.001,0.0,g0
5,281.8899230957031,334.2486572265625,2,20,100,128,0.001,0.0,g0
6,321.40643310546875,331.4393310546875,2,20,100,128,0.001,0.0,g0
7,262.5827331542969,328.4199523925781,2,20,100,128,0.001,0.0,g0
8,288.3773193359375,325.1842041015625,2,20,100,128,0.001,0.0,g0
9,257.87042236328125,321.7926330566406,2,20,100,128,0.001,0.0,g0
10,316.63494873046875,318.21514892578125,2,20,100,128,0.001,0.0,g0
11,244.41033935546875,314.5422668457031,2,20,100,128,0.001,0.0,g0
12,233.37750244140625,310.7998352050781,2,20,100,128,0.001,0.0,g0
13,271.28997802734375,306.9603271484375,2,20,100,128,0.001,0.0,g0
14,236.87925720214844,303.0629577636719,2,20,100,128,0.001,0.0,g0
15,222.88845825195312,299.1396179199219,2,20,100,128,0.001,0.0,g0
16,243.4249725341797,295.177978515625,2,20,100,128,0.001,0.0,g0
17,247.00323486328125,291.1844177246094,2,20,100,128,0.001,0.0,g0
18,257.8512878417969,287.1515808105469,2,20,100,128,0.001,0.0,g0
19,211.78762817382812,283.13653564453125,2,20,100,128,0.001,0.0,g0
20,241.24081420898438,279.1078186035156,2,20,100,128,0.001,0.0,g0
21,263.4626159667969,275.0628662109375,2,20,100,128,0.001,0.0,g0
22,216.68927001953125,271.035400390625,2,20,100,128,0.001,0.0,g0
23,231.98489379882812,267.0101318359375,2,20,100,128,0.001,0.0,g0
24,219.668212890625,262.9944763183594,2,20,100,128,0.001,0.0,g0
25,229.30023193359375,258.990966796875,2,20,100,128,0.001,0.0,g0
26,242.6251983642578,254.980224609375,2,20,100,128,0.001,0.0,g0
27,210.9206085205078,250.9993133544922,2,20,100,128,0.001,0.0,g0
28,153.98876953125,247.09620666503906,2,20,100,128,0.001,0.0,g0
29,188.78179931640625,243.2166748046875,2,20,100,128,0.001,0.0,g0
30,195.93087768554688,239.353759765625,2,20,100,128,0.001,0.0,g0
31,198.16976928710938,235.49749755859375,2,20,100,128,0.001,0.0,g0
32,199.23983764648438,231.6318817138672,2,20,100,128,0.001,0.0,g0
33,185.67950439453125,227.76339721679688,2,20,100,128,0.001,0.0,g0
34,180.44464111328125,223.88790893554688,2,20,100,128,0.001,0.0,g0
35,249.53590393066406,219.9212188720703,2,20,100,128,0.001,0.0,g0
36,155.28836059570312,215.94522094726562,2,20,100,128,0.001,0.0,g0
37,158.99205017089844,211.94253540039062,2,20,100,128,0.001,0.0,g0
38,197.42147827148438,207.84304809570312,2,20,100,128,0.001,0.0,g0
39,164.90235900878906,203.6844482421875,2,20,100,128,0.001,0.0,g0
40,188.1055908203125,199.3951416015625,2,20,100,128,0.001,0.0,g0
41,150.37628173828125,194.98880004882812,2,20,100,128,0.001,0.0,g0
42,154.31204223632812,190.4281768798828,2,20,100,128,0.001,0.0,g0
43,151.7278289794922,185.68406677246094,2,20,100,128,0.001,0.0,g0
44,141.10421752929688,180.7361297607422,2,20,100,128,0.001,0.0,g0
45,142.57659912109375,175.55528259277344,2,20,100,128,0.001,0.0,g0
46,171.67385864257812,170.0446014404297,2,20,100,128,0.001,0.0,g0
47,134.94656372070312,164.23182678222656,2,20,100,128,0.001,0.0,g0
48,106.8035659790039,158.16270446777344,2,20,100,128,0.001,0.0,g0
49,114.57472229003906,151.75914001464844,2,20,100,128,0.001,0.0,g0
50,112.470947265625,145.00759887695312,2,20,100,128,0.001,0.0,g0
51,120.5714111328125,137.84512329101562,2,20,100,128,0.001,0.0,g0
52,116.29428100585938,130.25083923339844,2,20,100,128,0.001,0.0,g0
53,99.10582733154297,122.33241271972656,2,20,100,128,0.001,0.0,g0
54,71.25817108154297,114.26176452636719,2,20,100,128,0.001,0.0,g0
55,90.33207702636719,106.01506042480469,2,20,100,128,0.001,0.0,g0
56,70.11997985839844,97.68182373046875,2,20,100,128,0.001,0.0,g0
57,80.84742736816406,89.33931732177734,2,20,100,128,0.001,0.0,g0
58,66.80537414550781,81.18043518066406,2,20,100,128,0.001,0.0,g0
59,49.77825927734375,73.59483337402344,2,20,100,128,0.001,0.0,g0
60,73.00939178466797,66.4395751953125,2,20,100,128,0.001,0.0,g0
61,55.928749084472656,60.04848861694336,2,20,100,128,0.001,0.0,g0
62,34.281219482421875,54.85832977294922,2,20,100,128,0.001,0.0,g0
63,39.599761962890625,50.782325744628906,2,20,100,128,0.001,0.0,g0
64,45.89970397949219,47.67719650268555,2,20,100,128,0.001,0.0,g0
65,46.71183776855469,45.54840850830078,2,20,100,128,0.001,0.0,g0
66,55.2706413269043,44.263973236083984,2,20,100,128,0.001,0.0,g0
67,53.372947692871094,43.75787353515625,2,20,100,128,0.001,0.0,g0
68,38.46162796020508,43.770870208740234,2,20,100,128,0.001,0.0,g0
69,48.27470397949219,44.06603240966797,2,20,100,128,0.001,0.0,g0
70,41.61479949951172,44.430572509765625,2,20,100,128,0.001,0.0,g0
71,32.759971618652344,44.7359733581543,2,20,100,128,0.001,0.0,g0
72,48.21767044067383,44.864013671875,2,20,100,128,0.001,0.0,g0
73,49.94178009033203,44.855247497558594,2,20,100,128,0.001,0.0,g0
74,48.68464279174805,44.65545654296875,2,20,100,128,0.001,0.0,g0
75,51.759422302246094,44.33204650878906,2,20,100,128,0.001,0.0,g0
76,45.96443176269531,43.98548889160156,2,20,100,128,0.001,0.0,g0
77,36.85873031616211,43.75267028808594,2,20,100,128,0.001,0.0,g0
78,43.54485321044922,43.724029541015625,2,20,100,128,0.001,0.0,g0
79,42.651092529296875,43.91501998901367,2,20,100,128,0.001,0.0,g0
80,45.448856353759766,44.31513214111328,2,20,100,128,0.001,0.0,g0
81,50.374881744384766,44.86687088012695,2,20,100,128,0.001,0.0,g0
82,38.872108459472656,45.546165466308594,2,20,100,128,0.001,0.0,g0
83,44.00080871582031,46.262107849121094,2,20,100,128,0.001,0.0,g0
84,30.31865692138672,47.10001754760742,2,20,100,128,0.001,0.0,g0
85,45.946571350097656,47.9294319152832,2,20,100,128,0.001,0.0,g0
86,37.298912048339844,48.72298049926758,2,20,100,128,0.001,0.0,g0
87,61.55970001220703,49.254207611083984,2,20,100,128,0.001,0.0,g0
88,36.69501495361328,49.696441650390625,2,20,100,128,0.001,0.0,g0
89,50.42400360107422,50.04010009765625,2,20,100,128,0.001,0.0,g0
90,31.69675064086914,50.29554748535156,2,20,100,128,0.001,0.0,g0
91,55.84910583496094,50.287315368652344,2,20,100,128,0.001,0.0,g0
92,40.141849517822266,50.135162353515625,2,20,100,128,0.001,0.0,g0
93,55.230377197265625,49.79694366455078,2,20,100,128,0.001,0.0,g0
94,35.30671691894531,49.5148811340332,2,20,100,128,0.001,0.0,g0
95,33.252288818359375,49.283714294433594,2,20,100,128,0.001,0.0,g0
96,28.739696502685547,49.104984283447266,2,20,100,128,0.001,0.0,g0
97,38.99053955078125,48.938358306884766,2,20,100,128,0.001,0.0,g0
98,30.964927673339844,48.81623458862305,2,20,100,128,0.001,0.0,g0
99,54.96916198730469,48.51118850708008,2,20,100,128,0.001,0.0,g0
0,304.002197265625,343.3239440917969,3,20,100,128,0.001,0.0,g0
1,299.8534851074219,342.2666320800781,3,20,100,128,0.001,0.0,g0
2,281.98712158203125,340.7839660644531,3,20,100,128,0.001,0.0,g0
3,242.1641845703125,338.94744873046875,3,20,100,128,0.001,0.0,g0
4,301.9925537109375,336.7462158203125,3,20,100,128,0.001,0.0,g0
5,283.273681640625,334.24139404296875,3,20,100,128,0.001,0.0,g0
6,297.510986328125,331.4573669433594,3,20,100,128,0.001,0.0,g0
7,281.89105224609375,328.4375305175781,3,20,100,128,0.001,0.0,g0
8,271.5773010253906,325.22265625,3,20,100,128,0.001,0.0,g0
9,244.3059844970703,321.8580627441406,3,20,100,128,0.001,0.0,g0
10,314.26129150390625,318.30609130859375,3,20,100,128,0.001,0.0,g0
11,275.54632568359375,314.628662109375,3,20,100,128,0.001,0.0,g0
12,256.8527526855469,310.85284423828125,3,20,100,128,0.001,0.0,g0
13,259.3190612792969,306.99609375,3,20,100,128,0.001,0.0,g0
14,277.9215087890625,303.0533752441406,3,20,100,128,0.001,0.0,g0
15,273.75634765625,299.05316162109375,3,20,100,128,0.001,0.0,g0
16,236.3519287109375,295.0274658203125,3,20,100,128,0.001,0.0,g0
17,238.91452026367188,290.9808349609375,3,20,100,128,0.001,0.0,g0
18,231.21377563476562,286.9234313964844,3,20,100,128,0.001,0.0,g0
19,251.7827911376953,282.848876953125,3,20,100,128,0.001,0.0,g0
20,242.11209106445312,278.7675476074219,3,20,100,128,0.001,0.0,g0
21,242.8572998046875,274.68121337890625,3,20,100,128,0.001,0.0,g0
22,219.94480895996094,270.6102294921875,3,20,100,128,0.001,0.0,g0
23,224.70529174804688,266.5489807128906,3,20,100,128,0.001,0.0,g0
24,260.60003662109375,262.4621887207031,3,20,100,128,0.001,0.0,g0
25,251.02508544921875,258.36895751953125,3,20,100,128,0.001,0.0,g0
26,197.296875,254.3095245361328,3,20,100,128,0.001,0.0,g0
27,232.98622131347656,250.25978088378906,3,20,100,128,0.001,0.0,g0
28,189.4873046875,246.248779296875,3,20,100,128,0.001,0.0,g0
29,185.25662231445312,242.26943969726562,3,20,100,128,0.001,0.0,g0
30,188.48361206054688,238.31385803222656,3,20,100,128,0.001,0.0,g0
31,201.02638244628906,234.349853515625,3,20,100,128,0.001,0.0,g0
32,191.4000244140625,230.37156677246094,3,20,100,128,0.001,0.0,g0
33,167.88189697265625,226.4100799560547,3,20,100,128,0.001,0.0,g0
34,168.06488037109375,222.43101501464844,3,20,100,128,0.001,0.0,g0
35,204.18533325195312,218.39503479003906,3,20,100,128,0.001,0.0,g0
36,208.16946411132812,214.28622436523438,3,20,100,128,0.001,0.0,g0
