,loss_train,loss_test,experiment,depth,width,batch_size,lr,gamma,name,window
93,28.734725952148438,52.02628707885742,1,20,100,128,0.001,1000.0,control,1
94,57.61749267578125,52.040645599365234,1,20,100,128,0.001,1000.0,control,1
95,37.12647247314453,51.99820327758789,1,20,100,128,0.001,1000.0,control,1
96,57.754661560058594,51.853485107421875,1,20,100,128,0.001,1000.0,control,1
97,34.114501953125,51.70348358154297,1,20,100,128,0.001,1000.0,control,1
98,28.581161499023438,51.55747985839844,1,20,100,128,0.001,1000.0,control,1
99,56.705116271972656,51.31489181518555,1,20,100,128,0.001,1000.0,control,1
0,282.42950439453125,316.01641845703125,2,20,100,128,0.001,1000.0,control,1
1,313.5379638671875,315.0347595214844,2,20,100,128,0.001,1000.0,control,1
2,258.0780029296875,313.66583251953125,2,20,100,128,0.001,1000.0,control,1
3,278.1362609863281,311.9249267578125,2,20,100,128,0.001,1000.0,control,1
4,333.16253662109375,309.8123474121094,2,20,100,128,0.001,1000.0,control,1
5,301.14947509765625,307.4035339355469,2,20,100,128,0.001,1000.0,control,1
6,269.6153564453125,304.7705383300781,2,20,100,128,0.001,1000.0,control,1
7,252.0532989501953,301.93914794921875,2,20,100,128,0.001,1000.0,control,1
8,301.14630126953125,298.89764404296875,2,20,100,128,0.001,1000.0,control,1
9,288.5086669921875,295.6895751953125,2,20,100,128,0.001,1000.0,control,1
10,244.19515991210938,292.36956787109375,2,20,100,128,0.001,1000.0,control,1
11,233.96841430664062,288.95819091796875,2,20,100,128,0.001,1000.0,control,1
12,240.3892822265625,285.467041015625,2,20,100,128,0.001,1000.0,control,1
13,258.2576904296875,281.89898681640625,2,20,100,128,0.001,1000.0,control,1
14,263.306884765625,278.2528381347656,2,20,100,128,0.001,1000.0,control,1
15,272.7218933105469,274.53857421875,2,20,100,128,0.001,1000.0,control,1
16,234.5550537109375,270.80517578125,2,20,100,128,0.001,1000.0,control,1
17,245.4985809326172,267.04437255859375,2,20,100,128,0.001,1000.0,control,1
18,242.2994384765625,263.2669982910156,2,20,100,128,0.001,1000.0,control,1
19,213.59613037109375,259.4954528808594,2,20,100,128,0.001,1000.0,control,1
20,227.5167236328125,255.7210693359375,2,20,100,128,0.001,1000.0,control,1
21,223.61679077148438,251.94949340820312,2,20,100,128,0.001,1000.0,control,1
22,269.4684753417969,248.15402221679688,2,20,100,128,0.001,1000.0,control,1
23,224.78311157226562,244.37596130371094,2,20,100,128,0.001,1000.0,control,1
24,241.460693359375,240.59715270996094,2,20,100,128,0.001,1000.0,control,1
25,175.0724639892578,236.86956787109375,2,20,100,128,0.001,1000.0,control,1
26,205.7482452392578,233.17745971679688,2,20,100,128,0.001,1000.0,control,1
27,236.6962890625,229.47105407714844,2,20,100,128,0.001,1000.0,control,1
28,206.467041015625,225.7834014892578,2,20,100,128,0.001,1000.0,control,1
29,179.57540893554688,222.13304138183594,2,20,100,128,0.001,1000.0,control,1
30,203.30157470703125,218.49264526367188,2,20,100,128,0.001,1000.0,control,1
31,222.79971313476562,214.8382110595703,2,20,100,128,0.001,1000.0,control,1
32,176.4118194580078,211.19606018066406,2,20,100,128,0.001,1000.0,control,1
33,192.223876953125,207.5430145263672,2,20,100,128,0.001,1000.0,control,1
34,214.16102600097656,203.84307861328125,2,20,100,128,0.001,1000.0,control,1
35,186.99066162109375,200.1153106689453,2,20,100,128,0.001,1000.0,control,1
36,173.8767852783203,196.3465576171875,2,20,100,128,0.001,1000.0,control,1
37,200.71932983398438,192.482177734375,2,20,100,128,0.001,1000.0,control,1
38,199.59230041503906,188.51162719726562,2,20,100,128,0.001,1000.0,control,1
39,154.45556640625,184.4631805419922,2,20,100,128,0.001,1000.0,control,1
40,164.1070098876953,180.31947326660156,2,20,100,128,0.001,1000.0,control,1
41,137.77610778808594,176.08277893066406,2,20,100,128,0.001,1000.0,control,1
42,168.7090301513672,171.6603240966797,2,20,100,128,0.001,1000.0,control,1
43,137.697265625,167.07015991210938,2,20,100,128,0.001,1000.0,control,1
44,173.26925659179688,162.20193481445312,2,20,100,128,0.001,1000.0,control,1
45,152.6366424560547,157.0806427001953,2,20,100,128,0.001,1000.0,control,1
46,162.47666931152344,151.62969970703125,2,20,100,128,0.001,1000.0,control,1
47,139.55197143554688,145.8733367919922,2,20,100,128,0.001,1000.0,control,1
48,146.0595703125,139.77040100097656,2,20,100,128,0.001,1000.0,control,1
49,97.93659973144531,133.3862762451172,2,20,100,128,0.001,1000.0,control,1
50,107.1109390258789,126.72990417480469,2,20,100,128,0.001,1000.0,control,1
51,131.14053344726562,119.68925476074219,2,20,100,128,0.001,1000.0,control,1
52,92.7196044921875,112.4518814086914,2,20,100,128,0.001,1000.0,control,1
53,88.89765167236328,105.04966735839844,2,20,100,128,0.001,1000.0,control,1
54,91.52928161621094,97.50117492675781,2,20,100,128,0.001,1000.0,control,1
55,70.5308837890625,89.95515441894531,2,20,100,128,0.001,1000.0,control,1
56,73.39947509765625,82.5228042602539,2,20,100,128,0.001,1000.0,control,1
57,63.705806732177734,75.44954681396484,2,20,100,128,0.001,1000.0,control,1
58,59.92209243774414,68.899169921875,2,20,100,128,0.001,1000.0,control,1
59,48.4332275390625,63.153770446777344,2,20,100,128,0.001,1000.0,control,1
60,51.75588607788086,58.3937873840332,2,20,100,128,0.001,1000.0,control,1
61,48.87686538696289,54.623722076416016,2,20,100,128,0.001,1000.0,control,1
62,39.11638641357422,51.99142074584961,2,20,100,128,0.001,1000.0,control,1
63,37.561031341552734,50.4759407043457,2,20,100,128,0.001,1000.0,control,1
64,43.48542785644531,50.02922058105469,2,20,100,128,0.001,1000.0,control,1
65,45.47156524658203,50.41470718383789,2,20,100,128,0.001,1000.0,control,1
66,37.308074951171875,51.31598663330078,2,20,100,128,0.001,1000.0,control,1
67,35.996246337890625,52.506004333496094,2,20,100,128,0.001,1000.0,control,1
68,52.0399284362793,53.663673400878906,2,20,100,128,0.001,1000.0,control,1
69,44.83998107910156,54.44099807739258,2,20,100,128,0.001,1000.0,control,1
70,47.40056610107422,54.816497802734375,2,20,100,128,0.001,1000.0,control,1
71,44.913536071777344,54.716121673583984,2,20,100,128,0.001,1000.0,control,1
72,47.2962646484375,54.074249267578125,2,20,100,128,0.001,1000.0,control,1
73,45.87576675415039,53.309364318847656,2,20,100,128,0.001,1000.0,control,1
74,43.192771911621094,52.48863983154297,2,20,100,128,0.001,1000.0,control,1
75,40.804107666015625,51.646514892578125,2,20,100,128,0.001,1000.0,control,1
76,44.605133056640625,50.93177795410156,2,20,100,128,0.001,1000.0,control,1
77,31.78115463256836,50.41388702392578,2,20,100,128,0.001,1000.0,control,1
78,42.819793701171875,50.12372970581055,2,20,100,128,0.001,1000.0,control,1
79,38.63372802734375,50.02934646606445,2,20,100,128,0.001,1000.0,control,1
80,27.380474090576172,50.10403823852539,2,20,100,128,0.001,1000.0,control,1
81,34.8342170715332,50.31523895263672,2,20,100,128,0.001,1000.0,control,1
82,45.011817932128906,50.588417053222656,2,20,100,128,0.001,1000.0,control,1
83,37.14610290527344,50.91901779174805,2,20,100,128,0.001,1000.0,control,1
84,45.058204650878906,51.180145263671875,2,20,100,128,0.001,1000.0,control,1
85,29.2816219329834,51.4903450012207,2,20,100,128,0.001,1000.0,control,1
86,36.8626708984375,51.801361083984375,2,20,100,128,0.001,1000.0,control,1
87,50.42328643798828,51.95729064941406,2,20,100,128,0.001,1000.0,control,1
88,51.23185729980469,51.97175979614258,2,20,100,128,0.001,1000.0,control,1
89,47.422393798828125,51.93297576904297,2,20,100,128,0.001,1000.0,control,1
90,33.963096618652344,51.86166763305664,2,20,100,128,0.001,1000.0,control,1
91,40.52556228637695,51.70869064331055,2,20,100,128,0.001,1000.0,control,1
92,53.70706558227539,51.44866180419922,2,20,100,128,0.001,1000.0,control,1
93,36.922115325927734,51.2206916809082,2,20,100,128,0.001,1000.0,control,1
94,37.65135192871094,50.982364654541016,2,20,100,128,0.001,1000.0,control,1
95,27.58940315246582,50.78571701049805,2,20,100,128,0.001,1000.0,control,1
96,32.40381622314453,50.62461853027344,2,20,100,128,0.001,1000.0,control,1
97,35.447998046875,50.50910186767578,2,20,100,128,0.001,1000.0,control,1
98,38.2900505065918,50.3999137878418,2,20,100,128,0.001,1000.0,control,1
99,41.48216247558594,50.32897186279297,2,20,100,128,0.001,1000.0,control,1
