,loss_train,loss_test,experiment,depth,width,batch_size,lr,gamma,name,window
0,323.03021240234375,315.9835205078125,1,20,100,128,0.001,1.0,g1.0,1
1,272.4366149902344,283.204345703125,1,20,100,128,0.001,1.0,g1.0,1
2,253.9008331298828,254.9219970703125,1,20,100,128,0.001,1.0,g1.0,1
3,228.79039001464844,230.32937622070312,1,20,100,128,0.001,1.0,g1.0,1
4,219.55023193359375,208.92271423339844,1,20,100,128,0.001,1.0,g1.0,1
5,183.22500610351562,190.0838623046875,1,20,100,128,0.001,1.0,g1.0,1
6,174.90513610839844,173.8167266845703,1,20,100,128,0.001,1.0,g1.0,1
7,134.03076171875,159.3187713623047,1,20,100,128,0.001,1.0,g1.0,1
8,134.78317260742188,146.81695556640625,1,20,100,128,0.001,1.0,g1.0,1
9,147.81219482421875,136.15652465820312,1,20,100,128,0.001,1.0,g1.0,1
10,137.431396484375,126.6128158569336,1,20,100,128,0.001,1.0,g1.0,1
11,120.78614807128906,118.24011993408203,1,20,100,128,0.001,1.0,g1.0,1
12,82.22369384765625,110.60176086425781,1,20,100,128,0.001,1.0,g1.0,1
13,95.61139678955078,104.13154602050781,1,20,100,128,0.001,1.0,g1.0,1
14,73.77339172363281,98.29603576660156,1,20,100,128,0.001,1.0,g1.0,1
15,86.8926010131836,93.34284210205078,1,20,100,128,0.001,1.0,g1.0,1
16,79.8619384765625,88.86764526367188,1,20,100,128,0.001,1.0,g1.0,1
17,89.86842346191406,85.15324401855469,1,20,100,128,0.001,1.0,g1.0,1
18,59.165679931640625,81.5903091430664,1,20,100,128,0.001,1.0,g1.0,1
19,74.04951477050781,78.66936492919922,1,20,100,128,0.001,1.0,g1.0,1
20,50.82704544067383,75.93061828613281,1,20,100,128,0.001,1.0,g1.0,1
21,64.48008728027344,73.49794006347656,1,20,100,128,0.001,1.0,g1.0,1
22,62.49486541748047,71.44788360595703,1,20,100,128,0.001,1.0,g1.0,1
23,66.36531066894531,69.57705688476562,1,20,100,128,0.001,1.0,g1.0,1
24,65.51835632324219,67.8871078491211,1,20,100,128,0.001,1.0,g1.0,1
25,52.62137222290039,66.37488555908203,1,20,100,128,0.001,1.0,g1.0,1
26,60.708900451660156,65.06434631347656,1,20,100,128,0.001,1.0,g1.0,1
27,67.42092895507812,63.88921356201172,1,20,100,128,0.001,1.0,g1.0,1
28,63.69145965576172,62.73388671875,1,20,100,128,0.001,1.0,g1.0,1
29,57.59197998046875,61.69298553466797,1,20,100,128,0.001,1.0,g1.0,1
30,37.58082962036133,60.69884490966797,1,20,100,128,0.001,1.0,g1.0,1
31,37.69357681274414,59.84975814819336,1,20,100,128,0.001,1.0,g1.0,1
32,53.33454895019531,59.12999725341797,1,20,100,128,0.001,1.0,g1.0,1
33,46.39527893066406,58.46048355102539,1,20,100,128,0.001,1.0,g1.0,1
34,35.69085693359375,57.80406951904297,1,20,100,128,0.001,1.0,g1.0,1
35,54.63153839111328,57.41873550415039,1,20,100,128,0.001,1.0,g1.0,1
36,43.015663146972656,56.88267517089844,1,20,100,128,0.001,1.0,g1.0,1
37,41.27888870239258,56.41463088989258,1,20,100,128,0.001,1.0,g1.0,1
38,47.79612731933594,55.97614288330078,1,20,100,128,0.001,1.0,g1.0,1
39,50.20932388305664,55.56919860839844,1,20,100,128,0.001,1.0,g1.0,1
40,35.76017379760742,55.15837478637695,1,20,100,128,0.001,1.0,g1.0,1
41,49.50813293457031,54.78938674926758,1,20,100,128,0.001,1.0,g1.0,1
42,39.351478576660156,54.52448272705078,1,20,100,128,0.001,1.0,g1.0,1
43,64.17000579833984,54.51272964477539,1,20,100,128,0.001,1.0,g1.0,1
44,37.3777961730957,52.538543701171875,1,20,100,128,0.001,1.0,g1.0,1
45,43.82362747192383,51.240516662597656,1,20,100,128,0.001,1.0,g1.0,1
46,51.73343276977539,50.471004486083984,1,20,100,128,0.001,1.0,g1.0,1
47,37.117095947265625,50.10281753540039,1,20,100,128,0.001,1.0,g1.0,1
48,37.910400390625,50.035701751708984,1,20,100,128,0.001,1.0,g1.0,1
49,38.37554931640625,50.18620681762695,1,20,100,128,0.001,1.0,g1.0,1
50,37.77912902832031,50.486351013183594,1,20,100,128,0.001,1.0,g1.0,1
51,40.49799346923828,50.88681411743164,1,20,100,128,0.001,1.0,g1.0,1
52,40.39851379394531,51.3540153503418,1,20,100,128,0.001,1.0,g1.0,1
53,51.25675964355469,51.85870361328125,1,20,100,128,0.001,1.0,g1.0,1
54,53.4923095703125,52.34184646606445,1,20,100,128,0.001,1.0,g1.0,1
55,47.23929214477539,52.74994659423828,1,20,100,128,0.001,1.0,g1.0,1
56,55.445735931396484,53.148563385009766,1,20,100,128,0.001,1.0,g1.0,1
57,44.67573928833008,53.49861145019531,1,20,100,128,0.001,1.0,g1.0,1
58,47.71245574951172,53.861942291259766,1,20,100,128,0.001,1.0,g1.0,1
59,38.696449279785156,54.022850036621094,1,20,100,128,0.001,1.0,g1.0,1
60,42.61467361450195,54.46946716308594,1,20,100,128,0.001,1.0,g1.0,1
61,38.42570877075195,54.85945129394531,1,20,100,128,0.001,1.0,g1.0,1
62,54.929161071777344,54.94720458984375,1,20,100,128,0.001,1.0,g1.0,1
63,43.46647262573242,55.62197494506836,1,20,100,128,0.001,1.0,g1.0,1
64,52.459693908691406,56.15912628173828,1,20,100,128,0.001,1.0,g1.0,1
65,47.46183776855469,56.578712463378906,1,20,100,128,0.001,1.0,g1.0,1
66,40.59513854980469,56.872833251953125,1,20,100,128,0.001,1.0,g1.0,1
67,53.53687286376953,57.37199020385742,1,20,100,128,0.001,1.0,g1.0,1
68,54.65879440307617,57.912986755371094,1,20,100,128,0.001,1.0,g1.0,1
69,41.11506652832031,58.2455940246582,1,20,100,128,0.001,1.0,g1.0,1
70,50.81208038330078,58.54109573364258,1,20,100,128,0.001,1.0,g1.0,1
71,61.215553283691406,58.564178466796875,1,20,100,128,0.001,1.0,g1.0,1
72,65.16836547851562,59.05038833618164,1,20,100,128,0.001,1.0,g1.0,1
73,45.71903991699219,59.51544952392578,1,20,100,128,0.001,1.0,g1.0,1
74,48.39438247680664,59.741233825683594,1,20,100,128,0.001,1.0,g1.0,1
75,55.578304290771484,59.19965362548828,1,20,100,128,0.001,1.0,g1.0,1
76,42.735992431640625,58.34928512573242,1,20,100,128,0.001,1.0,g1.0,1
77,53.52842712402344,57.59727478027344,1,20,100,128,0.001,1.0,g1.0,1
78,48.53020477294922,56.864707946777344,1,20,100,128,0.001,1.0,g1.0,1
79,52.55596160888672,56.273040771484375,1,20,100,128,0.001,1.0,g1.0,1
80,51.53157043457031,55.76920700073242,1,20,100,128,0.001,1.0,g1.0,1
81,43.123680114746094,55.384742736816406,1,20,100,128,0.001,1.0,g1.0,1
82,53.06455993652344,54.85746383666992,1,20,100,128,0.001,1.0,g1.0,1
83,39.70423889160156,54.521446228027344,1,20,100,128,0.001,1.0,g1.0,1
84,56.13928985595703,54.19221115112305,1,20,100,128,0.001,1.0,g1.0,1
85,48.867523193359375,53.88787841796875,1,20,100,128,0.001,1.0,g1.0,1
86,42.10038757324219,53.537593841552734,1,20,100,128,0.001,1.0,g1.0,1
87,42.07415008544922,53.26738357543945,1,20,100,128,0.001,1.0,g1.0,1
88,47.10818862915039,52.98815155029297,1,20,100,128,0.001,1.0,g1.0,1
89,53.21833038330078,52.700626373291016,1,20,100,128,0.001,1.0,g1.0,1
90,45.10842514038086,52.50448989868164,1,20,100,128,0.001,1.0,g1.0,1
91,46.85845184326172,52.34492874145508,1,20,100,128,0.001,1.0,g1.0,1
92,42.53329849243164,52.128875732421875,1,20,100,128,0.001,1.0,g1.0,1
93,37.66630554199219,51.97237014770508,1,20,100,128,0.001,1.0,g1.0,1
94,45.505638122558594,51.91340637207031,1,20,100,128,0.001,1.0,g1.0,1
