,loss_train,loss_test,experiment,depth,width,batch_size,lr,gamma,name
0,257.56842041015625,343.366943359375,1,20,100,128,0.001,0.01,x4.2
1,312.36138916015625,342.3360290527344,1,20,100,128,0.001,0.01,x4.2
2,277.36663818359375,340.8751525878906,1,20,100,128,0.001,0.01,x4.2
3,308.88092041015625,339.0069274902344,1,20,100,128,0.001,0.01,x4.2
4,254.25877380371094,336.83306884765625,1,20,100,128,0.001,0.01,x4.2
5,281.20343017578125,334.3566589355469,1,20,100,128,0.001,0.01,x4.2
6,269.75189208984375,331.6229553222656,1,20,100,128,0.001,0.01,x4.2
7,261.2389831542969,328.6611022949219,1,20,100,128,0.001,0.01,x4.2
8,254.6011962890625,325.5098571777344,1,20,100,128,0.001,0.01,x4.2
9,302.17254638671875,322.1590881347656,1,20,100,128,0.001,0.01,x4.2
10,320.6124572753906,318.6125183105469,1,20,100,128,0.001,0.01,x4.2
11,280.90447998046875,314.9335021972656,1,20,100,128,0.001,0.01,x4.2
12,250.378173828125,311.1702880859375,1,20,100,128,0.001,0.01,x4.2
13,274.8162841796875,307.31719970703125,1,20,100,128,0.001,0.01,x4.2
14,263.74322509765625,303.3912048339844,1,20,100,128,0.001,0.01,x4.2
15,244.99615478515625,299.4161071777344,1,20,100,128,0.001,0.01,x4.2
16,253.4781951904297,295.404052734375,1,20,100,128,0.001,0.01,x4.2
17,236.4755859375,291.3663024902344,1,20,100,128,0.001,0.01,x4.2
18,255.21087646484375,287.2994689941406,1,20,100,128,0.001,0.01,x4.2
19,260.6958923339844,283.2148132324219,1,20,100,128,0.001,0.01,x4.2
20,211.08319091796875,279.15496826171875,1,20,100,128,0.001,0.01,x4.2
21,211.43612670898438,275.1189880371094,1,20,100,128,0.001,0.01,x4.2
22,268.69586181640625,271.0553894042969,1,20,100,128,0.001,0.01,x4.2
23,219.7861785888672,267.005615234375,1,20,100,128,0.001,0.01,x4.2
24,237.27911376953125,262.95587158203125,1,20,100,128,0.001,0.01,x4.2
25,189.12261962890625,258.95361328125,1,20,100,128,0.001,0.01,x4.2
26,188.9536590576172,255.00802612304688,1,20,100,128,0.001,0.01,x4.2
27,205.216064453125,251.0818634033203,1,20,100,128,0.001,0.01,x4.2
28,233.1027374267578,247.1424102783203,1,20,100,128,0.001,0.01,x4.2
29,209.580322265625,243.216064453125,1,20,100,128,0.001,0.01,x4.2
30,169.87164306640625,239.325439453125,1,20,100,128,0.001,0.01,x4.2
31,213.5677947998047,235.42376708984375,1,20,100,128,0.001,0.01,x4.2
32,207.45379638671875,231.51943969726562,1,20,100,128,0.001,0.01,x4.2
33,179.84146118164062,227.63015747070312,1,20,100,128,0.001,0.01,x4.2
34,200.15078735351562,223.7062225341797,1,20,100,128,0.001,0.01,x4.2
35,183.54656982421875,219.7454071044922,1,20,100,128,0.001,0.01,x4.2
36,155.93382263183594,215.7735137939453,1,20,100,128,0.001,0.01,x4.2
37,174.24986267089844,211.7437744140625,1,20,100,128,0.001,0.01,x4.2
38,197.49603271484375,207.61070251464844,1,20,100,128,0.001,0.01,x4.2
39,161.18075561523438,203.38719177246094,1,20,100,128,0.001,0.01,x4.2
40,163.56504821777344,199.07272338867188,1,20,100,128,0.001,0.01,x4.2
41,171.30789184570312,194.6182098388672,1,20,100,128,0.001,0.01,x4.2
42,143.8059539794922,190.03097534179688,1,20,100,128,0.001,0.01,x4.2
43,198.04104614257812,185.1892852783203,1,20,100,128,0.001,0.01,x4.2
44,185.65243530273438,180.0821533203125,1,20,100,128,0.001,0.01,x4.2
45,134.62823486328125,174.73294067382812,1,20,100,128,0.001,0.01,x4.2
46,125.65980529785156,169.10707092285156,1,20,100,128,0.001,0.01,x4.2
47,151.26905822753906,163.11672973632812,1,20,100,128,0.001,0.01,x4.2
48,119.36763763427734,156.80044555664062,1,20,100,128,0.001,0.01,x4.2
49,109.7899398803711,150.13589477539062,1,20,100,128,0.001,0.01,x4.2
50,116.67593383789062,143.05238342285156,1,20,100,128,0.001,0.01,x4.2
51,92.0281982421875,135.6663818359375,1,20,100,128,0.001,0.01,x4.2
52,77.3856201171875,128.03712463378906,1,20,100,128,0.001,0.01,x4.2
53,107.16465759277344,120.0438461303711,1,20,100,128,0.001,0.01,x4.2
54,95.0437240600586,111.79961395263672,1,20,100,128,0.001,0.01,x4.2
55,80.42682647705078,103.3865737915039,1,20,100,128,0.001,0.01,x4.2
56,104.00515747070312,94.76412200927734,1,20,100,128,0.001,0.01,x4.2
57,55.306785583496094,86.44248962402344,1,20,100,128,0.001,0.01,x4.2
58,45.01353073120117,78.51484680175781,1,20,100,128,0.001,0.01,x4.2
59,60.799896240234375,71.00763702392578,1,20,100,128,0.001,0.01,x4.2
60,64.71427917480469,64.0018310546875,1,20,100,128,0.001,0.01,x4.2
61,59.80696487426758,57.811004638671875,1,20,100,128,0.001,0.01,x4.2
62,61.0941276550293,52.632118225097656,1,20,100,128,0.001,0.01,x4.2
63,48.448387145996094,48.61568069458008,1,20,100,128,0.001,0.01,x4.2
64,38.19279479980469,45.90689468383789,1,20,100,128,0.001,0.01,x4.2
65,60.347503662109375,44.29570388793945,1,20,100,128,0.001,0.01,x4.2
66,34.01838684082031,43.73006820678711,1,20,100,128,0.001,0.01,x4.2
67,42.57047653198242,43.88435363769531,1,20,100,128,0.001,0.01,x4.2
68,35.97397232055664,44.5256462097168,1,20,100,128,0.001,0.01,x4.2
69,42.06727600097656,45.339134216308594,1,20,100,128,0.001,0.01,x4.2
70,56.59187316894531,46.08967971801758,1,20,100,128,0.001,0.01,x4.2
71,54.81529235839844,46.535011291503906,1,20,100,128,0.001,0.01,x4.2
72,45.61115264892578,46.505165100097656,1,20,100,128,0.001,0.01,x4.2
73,54.765174865722656,46.17306137084961,1,20,100,128,0.001,0.01,x4.2
74,49.659141540527344,45.596534729003906,1,20,100,128,0.001,0.01,x4.2
75,57.44130325317383,44.89088439941406,1,20,100,128,0.001,0.01,x4.2
76,38.49213409423828,44.31904983520508,1,20,100,128,0.001,0.01,x4.2
77,39.29254913330078,43.90171813964844,1,20,100,128,0.001,0.01,x4.2
78,47.38904571533203,43.71647262573242,1,20,100,128,0.001,0.01,x4.2
79,41.965904235839844,43.815330505371094,1,20,100,128,0.001,0.01,x4.2
80,44.48675537109375,44.25273895263672,1,20,100,128,0.001,0.01,x4.2
81,52.482826232910156,44.89067840576172,1,20,100,128,0.001,0.01,x4.2
82,30.931127548217773,45.76117706298828,1,20,100,128,0.001,0.01,x4.2
83,49.01810836791992,46.73793029785156,1,20,100,128,0.001,0.01,x4.2
84,40.77748107910156,47.723148345947266,1,20,100,128,0.001,0.01,x4.2
85,42.44000244140625,48.74949645996094,1,20,100,128,0.001,0.01,x4.2
86,47.975563049316406,49.61589431762695,1,20,100,128,0.001,0.01,x4.2
87,43.43170166015625,50.30224609375,1,20,100,128,0.001,0.01,x4.2
88,31.409740447998047,50.938663482666016,1,20,100,128,0.001,0.01,x4.2
89,35.38629913330078,51.38824462890625,1,20,100,128,0.001,0.01,x4.2
90,40.791053771972656,51.630184173583984,1,20,100,128,0.001,0.01,x4.2
91,49.78767776489258,51.67801284790039,1,20,100,128,0.001,0.01,x4.2
92,30.296979904174805,51.6768913269043,1,20,100,128,0.001,0.01,x4.2
93,29.03663444519043,51.5777473449707,1,20,100,128,0.001,0.01,x4.2
94,40.611083984375,51.35408401489258,1,20,100,128,0.001,0.01,x4.2
95,25.494197845458984,51.151954650878906,1,20,100,128,0.001,0.01,x4.2
96,43.466819763183594,50.83761215209961,1,20,100,128,0.001,0.01,x4.2
97,42.67340087890625,50.42253494262695,1,20,100,128,0.001,0.01,x4.2
98,27.05028533935547,50.06755065917969,1,20,100,128,0.001,0.01,x4.2
99,32.973358154296875,49.64149475097656,1,20,100,128,0.001,0.01,x4.2
0,328.1960144042969,343.3067626953125,2,20,100,128,0.001,0.01,x4.2
1,296.169677734375,342.2306213378906,2,20,100,128,0.001,0.01,x4.2
2,343.838134765625,340.6714782714844,2,20,100,128,0.001,0.01,x4.2
3,277.55780029296875,338.7415466308594,2,20,100,128,0.001,0.01,x4.2
4,258.48785400390625,336.49462890625,2,20,100,128,0.001,0.01,x4.2
5,257.8900146484375,333.9627990722656,2,20,100,128,0.001,0.01,x4.2
6,272.00860595703125,331.1750183105469,2,20,100,128,0.001,0.01,x4.2
7,295.8072509765625,328.13836669921875,2,20,100,128,0.001,0.01,x4.2
8,265.4824523925781,324.90997314453125,2,20,100,128,0.001,0.01,x4.2
9,233.0811767578125,321.54840087890625,2,20,100,128,0.001,0.01,x4.2
10,275.7421875,318.03704833984375,2,20,100,128,0.001,0.01,x4.2
11,278.0832214355469,314.3923034667969,2,20,100,128,0.001,0.01,x4.2
12,262.05084228515625,310.6434326171875,2,20,100,128,0.001,0.01,x4.2
13,216.86148071289062,306.8505859375,2,20,100,128,0.001,0.01,x4.2
14,239.13246154785156,303.003662109375,2,20,100,128,0.001,0.01,x4.2
15,233.28421020507812,299.1033935546875,2,20,100,128,0.001,0.01,x4.2
16,267.09136962890625,295.13812255859375,2,20,100,128,0.001,0.01,x4.2
17,214.34759521484375,291.1612243652344,2,20,100,128,0.001,0.01,x4.2
18,229.52499389648438,287.1771240234375,2,20,100,128,0.001,0.01,x4.2
19,243.03652954101562,283.1649169921875,2,20,100,128,0.001,0.01,x4.2
20,247.7862548828125,279.13232421875,2,20,100,128,0.001,0.01,x4.2
21,196.47628784179688,275.1205139160156,2,20,100,128,0.001,0.01,x4.2
22,221.48355102539062,271.1310729980469,2,20,100,128,0.001,0.01,x4.2
23,243.86795043945312,267.1383361816406,2,20,100,128,0.001,0.01,x4.2
24,214.51736450195312,263.1680908203125,2,20,100,128,0.001,0.01,x4.2
25,219.57513427734375,259.2192077636719,2,20,100,128,0.001,0.01,x4.2
26,219.2163543701172,255.2833251953125,2,20,100,128,0.001,0.01,x4.2
27,207.314208984375,251.3629150390625,2,20,100,128,0.001,0.01,x4.2
28,191.49148559570312,247.4718017578125,2,20,100,128,0.001,0.01,x4.2
29,218.55905151367188,243.57937622070312,2,20,100,128,0.001,0.01,x4.2
30,222.5835418701172,239.69210815429688,2,20,100,128,0.001,0.01,x4.2
31,166.85763549804688,235.85142517089844,2,20,100,128,0.001,0.01,x4.2
