,loss_train,loss_test,experiment,depth,width,batch_size,lr,gamma,name,window
0,347.22296142578125,315.94964599609375,1,20,100,128,0.001,0.0,g0.0,1
1,295.7958984375,314.9272155761719,1,20,100,128,0.001,0.0,g0.0,1
2,318.2713623046875,313.47027587890625,1,20,100,128,0.001,0.0,g0.0,1
3,286.30712890625,311.6520080566406,1,20,100,128,0.001,0.0,g0.0,1
4,287.18511962890625,309.51312255859375,1,20,100,128,0.001,0.0,g0.0,1
5,289.90313720703125,307.09527587890625,1,20,100,128,0.001,0.0,g0.0,1
6,309.1713562011719,304.408447265625,1,20,100,128,0.001,0.0,g0.0,1
7,258.43511962890625,301.5242614746094,1,20,100,128,0.001,0.0,g0.0,1
8,284.0323486328125,298.4453430175781,1,20,100,128,0.001,0.0,g0.0,1
9,262.6352844238281,295.22283935546875,1,20,100,128,0.001,0.0,g0.0,1
10,279.74249267578125,291.8664855957031,1,20,100,128,0.001,0.0,g0.0,1
11,243.78482055664062,288.4140319824219,1,20,100,128,0.001,0.0,g0.0,1
12,273.478759765625,284.8604736328125,1,20,100,128,0.001,0.0,g0.0,1
13,275.05108642578125,281.2218017578125,1,20,100,128,0.001,0.0,g0.0,1
14,292.571044921875,277.49517822265625,1,20,100,128,0.001,0.0,g0.0,1
15,258.4200744628906,273.71697998046875,1,20,100,128,0.001,0.0,g0.0,1
16,266.87591552734375,269.9006652832031,1,20,100,128,0.001,0.0,g0.0,1
17,276.34185791015625,266.0430908203125,1,20,100,128,0.001,0.0,g0.0,1
18,235.71258544921875,262.1795654296875,1,20,100,128,0.001,0.0,g0.0,1
19,233.32861328125,258.3210144042969,1,20,100,128,0.001,0.0,g0.0,1
20,235.55661010742188,254.47308349609375,1,20,100,128,0.001,0.0,g0.0,1
21,236.90664672851562,250.63009643554688,1,20,100,128,0.001,0.0,g0.0,1
22,228.12734985351562,246.80340576171875,1,20,100,128,0.001,0.0,g0.0,1
23,251.24285888671875,242.97889709472656,1,20,100,128,0.001,0.0,g0.0,1
24,237.90660095214844,239.1689453125,1,20,100,128,0.001,0.0,g0.0,1
25,227.96664428710938,235.3828582763672,1,20,100,128,0.001,0.0,g0.0,1
26,167.4549560546875,231.66429138183594,1,20,100,128,0.001,0.0,g0.0,1
27,232.14553833007812,227.9468231201172,1,20,100,128,0.001,0.0,g0.0,1
28,180.57882690429688,224.27748107910156,1,20,100,128,0.001,0.0,g0.0,1
29,199.77847290039062,220.63719177246094,1,20,100,128,0.001,0.0,g0.0,1
30,175.77134704589844,217.0392608642578,1,20,100,128,0.001,0.0,g0.0,1
31,202.6814422607422,213.45040893554688,1,20,100,128,0.001,0.0,g0.0,1
32,195.01519775390625,209.86741638183594,1,20,100,128,0.001,0.0,g0.0,1
33,176.99188232421875,206.3025665283203,1,20,100,128,0.001,0.0,g0.0,1
34,198.30291748046875,202.73165893554688,1,20,100,128,0.001,0.0,g0.0,1
35,184.84881591796875,199.1571502685547,1,20,100,128,0.001,0.0,g0.0,1
36,175.29269409179688,195.5711669921875,1,20,100,128,0.001,0.0,g0.0,1
