,loss_train,loss_test,experiment,depth,width,batch_size,lr,gamma,name
0,252.55841064453125,340.8028564453125,1,20,100,128,0.001,0.001,x4.5
1,258.8470458984375,335.14569091796875,1,20,100,128,0.001,0.001,x4.5
2,291.68438720703125,326.8962097167969,1,20,100,128,0.001,0.001,x4.5
3,291.9476318359375,316.3985595703125,1,20,100,128,0.001,0.001,x4.5
4,255.68438720703125,304.2541809082031,1,20,100,128,0.001,0.001,x4.5
5,256.04400634765625,290.7358703613281,1,20,100,128,0.001,0.001,x4.5
6,249.67453002929688,276.209716796875,1,20,100,128,0.001,0.001,x4.5
7,195.26788330078125,261.1969299316406,1,20,100,128,0.001,0.001,x4.5
8,212.347900390625,245.82977294921875,1,20,100,128,0.001,0.001,x4.5
9,169.85000610351562,230.4237060546875,1,20,100,128,0.001,0.001,x4.5
10,177.13970947265625,215.008056640625,1,20,100,128,0.001,0.001,x4.5
11,154.5120849609375,199.69906616210938,1,20,100,128,0.001,0.001,x4.5
12,143.85821533203125,184.62867736816406,1,20,100,128,0.001,0.001,x4.5
13,155.05294799804688,169.60951232910156,1,20,100,128,0.001,0.001,x4.5
14,115.44051361083984,154.66893005371094,1,20,100,128,0.001,0.001,x4.5
15,129.221923828125,139.35028076171875,1,20,100,128,0.001,0.001,x4.5
16,109.99919891357422,123.49580383300781,1,20,100,128,0.001,0.001,x4.5
17,90.07575225830078,107.0237808227539,1,20,100,128,0.001,0.001,x4.5
18,97.58206176757812,89.87799072265625,1,20,100,128,0.001,0.001,x4.5
19,66.56604766845703,72.99900817871094,1,20,100,128,0.001,0.001,x4.5
20,58.03721237182617,58.07437515258789,1,20,100,128,0.001,0.001,x4.5
21,36.028141021728516,47.691070556640625,1,20,100,128,0.001,0.001,x4.5
22,30.331010818481445,43.77350997924805,1,20,100,128,0.001,0.001,x4.5
23,42.63300323486328,45.65313720703125,1,20,100,128,0.001,0.001,x4.5
24,53.91829299926758,49.90568542480469,1,20,100,128,0.001,0.001,x4.5
25,59.62430191040039,52.54195785522461,1,20,100,128,0.001,0.001,x4.5
26,58.50027084350586,50.90375518798828,1,20,100,128,0.001,0.001,x4.5
27,60.827842712402344,47.26932907104492,1,20,100,128,0.001,0.001,x4.5
28,55.410362243652344,44.39777374267578,1,20,100,128,0.001,0.001,x4.5
29,50.96722412109375,43.78937530517578,1,20,100,128,0.001,0.001,x4.5
30,44.48828125,45.294639587402344,1,20,100,128,0.001,0.001,x4.5
31,50.6207275390625,47.717918395996094,1,20,100,128,0.001,0.001,x4.5
32,38.64971923828125,50.25865936279297,1,20,100,128,0.001,0.001,x4.5
33,32.95909118652344,52.55215072631836,1,20,100,128,0.001,0.001,x4.5
34,54.13874053955078,54.11344528198242,1,20,100,128,0.001,0.001,x4.5
35,36.4124755859375,55.126766204833984,1,20,100,128,0.001,0.001,x4.5
36,40.762451171875,55.81525802612305,1,20,100,128,0.001,0.001,x4.5
