,loss_train,loss_test,experiment,depth,width,batch_size,lr,gamma,name
0,330.3036193847656,343.3026123046875,1,20,100,128,0.001,0.0,control
1,299.10986328125,342.22882080078125,1,20,100,128,0.001,0.0,control
2,268.633544921875,340.7358703613281,1,20,100,128,0.001,0.0,control
3,291.94525146484375,338.85009765625,1,20,100,128,0.001,0.0,control
4,276.6217041015625,336.6385498046875,1,20,100,128,0.001,0.0,control
5,278.89642333984375,334.1334533691406,1,20,100,128,0.001,0.0,control
6,251.29953002929688,331.37872314453125,1,20,100,128,0.001,0.0,control
7,277.5372619628906,328.39202880859375,1,20,100,128,0.001,0.0,control
8,293.6434020996094,325.18890380859375,1,20,100,128,0.001,0.0,control
9,260.0409851074219,321.8287353515625,1,20,100,128,0.001,0.0,control
10,260.59063720703125,318.33526611328125,1,20,100,128,0.001,0.0,control
11,311.6468200683594,314.6752014160156,1,20,100,128,0.001,0.0,control
12,265.951171875,310.9143981933594,1,20,100,128,0.001,0.0,control
13,265.03240966796875,307.07696533203125,1,20,100,128,0.001,0.0,control
14,260.78302001953125,303.16455078125,1,20,100,128,0.001,0.0,control
15,249.4439697265625,299.1993103027344,1,20,100,128,0.001,0.0,control
16,248.75634765625,295.1959533691406,1,20,100,128,0.001,0.0,control
17,234.85284423828125,291.1724853515625,1,20,100,128,0.001,0.0,control
18,246.03823852539062,287.1301574707031,1,20,100,128,0.001,0.0,control
19,234.29849243164062,283.08935546875,1,20,100,128,0.001,0.0,control
20,249.64871215820312,279.02294921875,1,20,100,128,0.001,0.0,control
21,229.79774475097656,274.97344970703125,1,20,100,128,0.001,0.0,control
22,249.4873504638672,270.9119567871094,1,20,100,128,0.001,0.0,control
23,204.28240966796875,266.8822326660156,1,20,100,128,0.001,0.0,control
24,190.2420654296875,262.8893737792969,1,20,100,128,0.001,0.0,control
25,227.38551330566406,258.9150695800781,1,20,100,128,0.001,0.0,control
26,211.31625366210938,254.96377563476562,1,20,100,128,0.001,0.0,control
27,182.26535034179688,251.04605102539062,1,20,100,128,0.001,0.0,control
28,176.8062744140625,247.17320251464844,1,20,100,128,0.001,0.0,control
29,228.0736083984375,243.28530883789062,1,20,100,128,0.001,0.0,control
30,210.88926696777344,239.393310546875,1,20,100,128,0.001,0.0,control
31,192.20294189453125,235.50689697265625,1,20,100,128,0.001,0.0,control
32,194.93984985351562,231.62423706054688,1,20,100,128,0.001,0.0,control
33,159.6582794189453,227.75572204589844,1,20,100,128,0.001,0.0,control
34,193.80322265625,223.85592651367188,1,20,100,128,0.001,0.0,control
35,181.6001739501953,219.9194793701172,1,20,100,128,0.001,0.0,control
36,210.29827880859375,215.90640258789062,1,20,100,128,0.001,0.0,control
37,187.07144165039062,211.83029174804688,1,20,100,128,0.001,0.0,control
38,175.72288513183594,207.67703247070312,1,20,100,128,0.001,0.0,control
39,179.9449920654297,203.4272003173828,1,20,100,128,0.001,0.0,control
40,156.05145263671875,199.0670166015625,1,20,100,128,0.001,0.0,control
41,149.82977294921875,194.55543518066406,1,20,100,128,0.001,0.0,control
42,144.4835968017578,189.8960418701172,1,20,100,128,0.001,0.0,control
43,169.31146240234375,185.02774047851562,1,20,100,128,0.001,0.0,control
44,156.80648803710938,179.9319305419922,1,20,100,128,0.001,0.0,control
45,112.8364028930664,174.6522216796875,1,20,100,128,0.001,0.0,control
46,128.36212158203125,169.10916137695312,1,20,100,128,0.001,0.0,control
47,127.24774932861328,163.27833557128906,1,20,100,128,0.001,0.0,control
48,149.44512939453125,157.0725860595703,1,20,100,128,0.001,0.0,control
49,121.15601348876953,150.48928833007812,1,20,100,128,0.001,0.0,control
50,133.93667602539062,143.45663452148438,1,20,100,128,0.001,0.0,control
51,112.31585693359375,136.05279541015625,1,20,100,128,0.001,0.0,control
52,99.2305908203125,128.31466674804688,1,20,100,128,0.001,0.0,control
53,93.58001708984375,120.27031707763672,1,20,100,128,0.001,0.0,control
54,120.97407531738281,111.89033508300781,1,20,100,128,0.001,0.0,control
55,84.77236938476562,103.32173919677734,1,20,100,128,0.001,0.0,control
56,92.76399993896484,94.60247802734375,1,20,100,128,0.001,0.0,control
57,80.41380310058594,85.88600158691406,1,20,100,128,0.001,0.0,control
58,63.441062927246094,77.49468994140625,1,20,100,128,0.001,0.0,control
59,72.36946105957031,69.5599365234375,1,20,100,128,0.001,0.0,control
60,45.393455505371094,62.61328125,1,20,100,128,0.001,0.0,control
61,50.27354049682617,56.646121978759766,1,20,100,128,0.001,0.0,control
62,38.58723449707031,51.77684020996094,1,20,100,128,0.001,0.0,control
63,55.829078674316406,48.02696228027344,1,20,100,128,0.001,0.0,control
64,32.97337341308594,45.55545425415039,1,20,100,128,0.001,0.0,control
65,46.794883728027344,44.17487335205078,1,20,100,128,0.001,0.0,control
66,32.35948944091797,43.7176628112793,1,20,100,128,0.001,0.0,control
67,46.98258972167969,43.90275573730469,1,20,100,128,0.001,0.0,control
68,48.68695068359375,44.436180114746094,1,20,100,128,0.001,0.0,control
