,loss_train,loss_test,experiment,depth,width,batch_size,lr,gamma,name
0,281.0904541015625,343.336669921875,1,20,100,128,0.001,0.1,g0.1
1,294.76898193359375,342.2996826171875,1,20,100,128,0.001,0.1,g0.1
2,302.7069396972656,340.822021484375,1,20,100,128,0.001,0.1,g0.1
3,288.6387939453125,338.9573669433594,1,20,100,128,0.001,0.1,g0.1
4,280.76953125,336.7427978515625,1,20,100,128,0.001,0.1,g0.1
5,300.20654296875,334.2181091308594,1,20,100,128,0.001,0.1,g0.1
6,287.367431640625,331.4224853515625,1,20,100,128,0.001,0.1,g0.1
7,291.550048828125,328.38140869140625,1,20,100,128,0.001,0.1,g0.1
8,285.8800048828125,325.13580322265625,1,20,100,128,0.001,0.1,g0.1
9,277.95660400390625,321.7167053222656,1,20,100,128,0.001,0.1,g0.1
10,276.998291015625,318.1458435058594,1,20,100,128,0.001,0.1,g0.1
11,290.5694885253906,314.42926025390625,1,20,100,128,0.001,0.1,g0.1
12,246.43783569335938,310.6327819824219,1,20,100,128,0.001,0.1,g0.1
13,260.5756530761719,306.7539978027344,1,20,100,128,0.001,0.1,g0.1
14,232.65701293945312,302.8241271972656,1,20,100,128,0.001,0.1,g0.1
15,242.85171508789062,298.8537292480469,1,20,100,128,0.001,0.1,g0.1
16,238.9987030029297,294.85369873046875,1,20,100,128,0.001,0.1,g0.1
17,233.8595733642578,290.83575439453125,1,20,100,128,0.001,0.1,g0.1
18,236.94747924804688,286.80548095703125,1,20,100,128,0.001,0.1,g0.1
19,213.23846435546875,282.78009033203125,1,20,100,128,0.001,0.1,g0.1
20,233.632568359375,278.7448425292969,1,20,100,128,0.001,0.1,g0.1
21,261.6329345703125,274.69158935546875,1,20,100,128,0.001,0.1,g0.1
22,227.69161987304688,270.64892578125,1,20,100,128,0.001,0.1,g0.1
23,250.7342987060547,266.60107421875,1,20,100,128,0.001,0.1,g0.1
24,246.33810424804688,262.55181884765625,1,20,100,128,0.001,0.1,g0.1
25,193.13693237304688,258.5482482910156,1,20,100,128,0.001,0.1,g0.1
26,250.43528747558594,254.5352783203125,1,20,100,128,0.001,0.1,g0.1
27,235.94313049316406,250.5196533203125,1,20,100,128,0.001,0.1,g0.1
28,224.27084350585938,246.5244140625,1,20,100,128,0.001,0.1,g0.1
29,197.14285278320312,242.56399536132812,1,20,100,128,0.001,0.1,g0.1
30,181.8143310546875,238.64169311523438,1,20,100,128,0.001,0.1,g0.1
31,207.82522583007812,234.72894287109375,1,20,100,128,0.001,0.1,g0.1
32,201.89842224121094,230.82025146484375,1,20,100,128,0.001,0.1,g0.1
33,186.71780395507812,226.9227752685547,1,20,100,128,0.001,0.1,g0.1
