,loss_train,loss_test,experiment,depth,width,batch_size,lr,gamma,name
0,273.96826171875,343.35662841796875,1,20,100,128,0.001,1.0,g1.0
1,242.3275146484375,342.3857116699219,1,20,100,128,0.001,1.0,g1.0
2,316.4232177734375,340.9523620605469,1,20,100,128,0.001,1.0,g1.0
3,273.96221923828125,339.1392822265625,1,20,100,128,0.001,1.0,g1.0
4,273.5731201171875,336.9885559082031,1,20,100,128,0.001,1.0,g1.0
5,281.09527587890625,334.5298767089844,1,20,100,128,0.001,1.0,g1.0
6,262.7706604003906,331.8175048828125,1,20,100,128,0.001,1.0,g1.0
7,275.17803955078125,328.8739318847656,1,20,100,128,0.001,1.0,g1.0
8,360.68255615234375,325.6583557128906,1,20,100,128,0.001,1.0,g1.0
9,265.6860656738281,322.2813415527344,1,20,100,128,0.001,1.0,g1.0
10,281.5921325683594,318.7435607910156,1,20,100,128,0.001,1.0,g1.0
11,251.32290649414062,315.09613037109375,1,20,100,128,0.001,1.0,g1.0
12,282.0658874511719,311.3323669433594,1,20,100,128,0.001,1.0,g1.0
13,243.38241577148438,307.4917907714844,1,20,100,128,0.001,1.0,g1.0
14,226.31072998046875,303.606689453125,1,20,100,128,0.001,1.0,g1.0
15,276.87664794921875,299.6433410644531,1,20,100,128,0.001,1.0,g1.0
16,228.72857666015625,295.65423583984375,1,20,100,128,0.001,1.0,g1.0
17,237.4483642578125,291.6393127441406,1,20,100,128,0.001,1.0,g1.0
18,272.117431640625,287.5807189941406,1,20,100,128,0.001,1.0,g1.0
19,229.32656860351562,283.52862548828125,1,20,100,128,0.001,1.0,g1.0
20,262.90301513671875,279.4598693847656,1,20,100,128,0.001,1.0,g1.0
21,221.9094696044922,275.415283203125,1,20,100,128,0.001,1.0,g1.0
22,205.3728790283203,271.40020751953125,1,20,100,128,0.001,1.0,g1.0
23,208.89743041992188,267.4106140136719,1,20,100,128,0.001,1.0,g1.0
24,212.66494750976562,263.45159912109375,1,20,100,128,0.001,1.0,g1.0
25,229.95654296875,259.5071716308594,1,20,100,128,0.001,1.0,g1.0
26,221.34823608398438,255.5768280029297,1,20,100,128,0.001,1.0,g1.0
27,217.51385498046875,251.6687469482422,1,20,100,128,0.001,1.0,g1.0
28,212.28958129882812,247.78395080566406,1,20,100,128,0.001,1.0,g1.0
29,202.45794677734375,243.9224090576172,1,20,100,128,0.001,1.0,g1.0
30,196.65017700195312,240.0847930908203,1,20,100,128,0.001,1.0,g1.0
31,175.80328369140625,236.2976531982422,1,20,100,128,0.001,1.0,g1.0
32,165.13986206054688,232.55093383789062,1,20,100,128,0.001,1.0,g1.0
33,193.18438720703125,228.82240295410156,1,20,100,128,0.001,1.0,g1.0
34,214.27459716796875,225.0848846435547,1,20,100,128,0.001,1.0,g1.0
35,163.25009155273438,221.37649536132812,1,20,100,128,0.001,1.0,g1.0
36,161.59848022460938,217.68003845214844,1,20,100,128,0.001,1.0,g1.0
