,loss_train,loss_test,experiment,depth,width,batch_size,lr,gamma,name
0,276.2298278808594,340.703369140625,1,20,100,128,0.001,0.0,x4.6
1,297.55810546875,334.6290283203125,1,20,100,128,0.001,0.0,x4.6
2,287.36322021484375,326.0591735839844,1,20,100,128,0.001,0.0,x4.6
3,276.1622314453125,315.40264892578125,1,20,100,128,0.001,0.0,x4.6
4,285.08575439453125,302.9684143066406,1,20,100,128,0.001,0.0,x4.6
5,277.18817138671875,289.1230773925781,1,20,100,128,0.001,0.0,x4.6
6,208.6988525390625,274.545166015625,1,20,100,128,0.001,0.0,x4.6
7,223.06552124023438,259.3408508300781,1,20,100,128,0.001,0.0,x4.6
8,234.2769775390625,243.693603515625,1,20,100,128,0.001,0.0,x4.6
9,214.10519409179688,227.8740692138672,1,20,100,128,0.001,0.0,x4.6
10,174.82632446289062,212.12149047851562,1,20,100,128,0.001,0.0,x4.6
11,157.16690063476562,196.5343475341797,1,20,100,128,0.001,0.0,x4.6
12,171.22694396972656,180.95213317871094,1,20,100,128,0.001,0.0,x4.6
13,144.51058959960938,165.3388214111328,1,20,100,128,0.001,0.0,x4.6
14,139.33956909179688,149.427978515625,1,20,100,128,0.001,0.0,x4.6
15,117.77088928222656,133.0753631591797,1,20,100,128,0.001,0.0,x4.6
16,139.77926635742188,115.72518157958984,1,20,100,128,0.001,0.0,x4.6
17,96.25166320800781,97.56615447998047,1,20,100,128,0.001,0.0,x4.6
18,61.08477783203125,79.42326354980469,1,20,100,128,0.001,0.0,x4.6
19,52.032474517822266,62.907745361328125,1,20,100,128,0.001,0.0,x4.6
20,40.05304718017578,50.45894241333008,1,20,100,128,0.001,0.0,x4.6
21,43.47084426879883,44.28499221801758,1,20,100,128,0.001,0.0,x4.6
22,39.97505569458008,44.57594680786133,1,20,100,128,0.001,0.0,x4.6
23,46.23688507080078,48.91105651855469,1,20,100,128,0.001,0.0,x4.6
24,59.10664367675781,52.452972412109375,1,20,100,128,0.001,0.0,x4.6
25,53.10499954223633,51.23846435546875,1,20,100,128,0.001,0.0,x4.6
26,55.25464630126953,47.81385803222656,1,20,100,128,0.001,0.0,x4.6
27,50.81871795654297,44.43626403808594,1,20,100,128,0.001,0.0,x4.6
28,40.12936782836914,43.85798263549805,1,20,100,128,0.001,0.0,x4.6
29,36.42954635620117,45.838844299316406,1,20,100,128,0.001,0.0,x4.6
30,39.409141540527344,49.20005798339844,1,20,100,128,0.001,0.0,x4.6
31,44.85032272338867,52.51577377319336,1,20,100,128,0.001,0.0,x4.6
32,33.989009857177734,55.487918853759766,1,20,100,128,0.001,0.0,x4.6
33,41.36417007446289,57.789207458496094,1,20,100,128,0.001,0.0,x4.6
34,56.57923126220703,59.10725402832031,1,20,100,128,0.001,0.0,x4.6
35,34.65644836425781,59.83745193481445,1,20,100,128,0.001,0.0,x4.6
36,44.33113098144531,60.01236343383789,1,20,100,128,0.001,0.0,x4.6
37,44.882999420166016,59.814598083496094,1,20,100,128,0.001,0.0,x4.6
38,47.03876495361328,59.33230972290039,1,20,100,128,0.001,0.0,x4.6
39,49.01631164550781,58.52558517456055,1,20,100,128,0.001,0.0,x4.6
