,loss_train,loss_test,experiment,depth,width,batch_size,lr,gamma,name
0,294.513427734375,343.3297424316406,1,20,100,128,0.001,0.01,g0.01
1,248.92662048339844,350.55108642578125,1,20,100,128,0.001,0.01,g0.01
2,282.610107421875,360.6464538574219,1,20,100,128,0.001,0.01,g0.01
3,317.0589599609375,368.3496398925781,1,20,100,128,0.001,0.01,g0.01
4,305.4182434082031,374.27679443359375,1,20,100,128,0.001,0.01,g0.01
5,394.527099609375,378.3564147949219,1,20,100,128,0.001,0.01,g0.01
6,290.2363586425781,381.4228210449219,1,20,100,128,0.001,0.01,g0.01
7,374.2296447753906,382.8628845214844,1,20,100,128,0.001,0.01,g0.01
8,325.1271057128906,383.49273681640625,1,20,100,128,0.001,0.01,g0.01
9,356.451416015625,382.5684509277344,1,20,100,128,0.001,0.01,g0.01
10,330.2089538574219,380.37408447265625,1,20,100,128,0.001,0.01,g0.01
11,324.5567626953125,377.4471740722656,1,20,100,128,0.001,0.01,g0.01
12,348.2486572265625,373.9686279296875,1,20,100,128,0.001,0.01,g0.01
13,289.3646240234375,369.7902526855469,1,20,100,128,0.001,0.01,g0.01
14,326.4044189453125,365.1562194824219,1,20,100,128,0.001,0.01,g0.01
15,278.91552734375,359.9251403808594,1,20,100,128,0.001,0.01,g0.01
16,336.26556396484375,354.15081787109375,1,20,100,128,0.001,0.01,g0.01
17,282.43585205078125,347.558837890625,1,20,100,128,0.001,0.01,g0.01
18,329.2598876953125,339.06475830078125,1,20,100,128,0.001,0.01,g0.01
19,283.3247985839844,331.3147277832031,1,20,100,128,0.001,0.01,g0.01
20,258.6285095214844,324.847412109375,1,20,100,128,0.001,0.01,g0.01
21,263.65509033203125,319.06475830078125,1,20,100,128,0.001,0.01,g0.01
22,299.7744140625,313.81298828125,1,20,100,128,0.001,0.01,g0.01
23,263.12445068359375,308.8651123046875,1,20,100,128,0.001,0.01,g0.01
24,282.54736328125,304.1966857910156,1,20,100,128,0.001,0.01,g0.01
25,219.34579467773438,299.6712646484375,1,20,100,128,0.001,0.01,g0.01
26,236.45594787597656,295.3368835449219,1,20,100,128,0.001,0.01,g0.01
27,272.82940673828125,291.2254943847656,1,20,100,128,0.001,0.01,g0.01
28,244.13717651367188,287.1737365722656,1,20,100,128,0.001,0.01,g0.01
29,226.19412231445312,283.2043762207031,1,20,100,128,0.001,0.01,g0.01
30,243.23536682128906,279.32672119140625,1,20,100,128,0.001,0.01,g0.01
31,212.7080078125,275.52435302734375,1,20,100,128,0.001,0.01,g0.01
32,250.96292114257812,271.841064453125,1,20,100,128,0.001,0.01,g0.01
33,193.27139282226562,268.14031982421875,1,20,100,128,0.001,0.01,g0.01
34,201.4913330078125,264.5223693847656,1,20,100,128,0.001,0.01,g0.01
35,215.52777099609375,260.9939270019531,1,20,100,128,0.001,0.01,g0.01
36,212.24539184570312,257.5093078613281,1,20,100,128,0.001,0.01,g0.01
37,216.62332153320312,254.07383728027344,1,20,100,128,0.001,0.01,g0.01
38,200.30238342285156,250.67721557617188,1,20,100,128,0.001,0.01,g0.01
39,193.14614868164062,247.30809020996094,1,20,100,128,0.001,0.01,g0.01
40,237.99400329589844,244.02081298828125,1,20,100,128,0.001,0.01,g0.01
41,183.02825927734375,240.7135009765625,1,20,100,128,0.001,0.01,g0.01
42,234.4248504638672,237.50772094726562,1,20,100,128,0.001,0.01,g0.01
43,158.15512084960938,234.24713134765625,1,20,100,128,0.001,0.01,g0.01
44,191.50869750976562,231.12071228027344,1,20,100,128,0.001,0.01,g0.01
45,188.79537963867188,228.01016235351562,1,20,100,128,0.001,0.01,g0.01
46,178.65264892578125,224.93215942382812,1,20,100,128,0.001,0.01,g0.01
47,195.11471557617188,221.90579223632812,1,20,100,128,0.001,0.01,g0.01
48,179.0853271484375,218.90679931640625,1,20,100,128,0.001,0.01,g0.01
49,163.13345336914062,215.9340362548828,1,20,100,128,0.001,0.01,g0.01
50,154.21871948242188,213.00021362304688,1,20,100,128,0.001,0.01,g0.01
51,193.65103149414062,210.166015625,1,20,100,128,0.001,0.01,g0.01
52,164.43704223632812,207.33045959472656,1,20,100,128,0.001,0.01,g0.01
53,225.62132263183594,204.59451293945312,1,20,100,128,0.001,0.01,g0.01
54,164.53024291992188,201.79527282714844,1,20,100,128,0.001,0.01,g0.01
55,160.44403076171875,199.04026794433594,1,20,100,128,0.001,0.01,g0.01
56,160.32809448242188,196.3108673095703,1,20,100,128,0.001,0.01,g0.01
57,139.08303833007812,193.6223907470703,1,20,100,128,0.001,0.01,g0.01
58,150.27560424804688,190.99310302734375,1,20,100,128,0.001,0.01,g0.01
59,182.02098083496094,188.44989013671875,1,20,100,128,0.001,0.01,g0.01
60,143.33543395996094,185.87884521484375,1,20,100,128,0.001,0.01,g0.01
61,140.69520568847656,183.364501953125,1,20,100,128,0.001,0.01,g0.01
62,163.655029296875,180.92276000976562,1,20,100,128,0.001,0.01,g0.01
63,141.66015625,178.49050903320312,1,20,100,128,0.001,0.01,g0.01
64,145.3612060546875,176.11573791503906,1,20,100,128,0.001,0.01,g0.01
65,161.58560180664062,173.78048706054688,1,20,100,128,0.001,0.01,g0.01
66,151.448486328125,171.4596405029297,1,20,100,128,0.001,0.01,g0.01
67,126.4330062866211,169.16705322265625,1,20,100,128,0.001,0.01,g0.01
68,126.32100677490234,166.9067840576172,1,20,100,128,0.001,0.01,g0.01
69,142.2556915283203,164.70555114746094,1,20,100,128,0.001,0.01,g0.01
70,141.87579345703125,162.5338897705078,1,20,100,128,0.001,0.01,g0.01
71,119.6866683959961,160.38772583007812,1,20,100,128,0.001,0.01,g0.01
72,142.66751098632812,158.30767822265625,1,20,100,128,0.001,0.01,g0.01
73,114.91928100585938,156.22726440429688,1,20,100,128,0.001,0.01,g0.01
74,118.26704406738281,154.20118713378906,1,20,100,128,0.001,0.01,g0.01
75,112.98220825195312,152.19920349121094,1,20,100,128,0.001,0.01,g0.01
76,103.76701354980469,150.2452850341797,1,20,100,128,0.001,0.01,g0.01
