,loss_train,loss_test,experiment,depth,width,batch_size,lr,gamma,name,window
70,43.709632873535156,56.0411491394043,1,20,100,128,0.001,10.0,g10.0,1
71,46.91131591796875,53.701881408691406,1,20,100,128,0.001,10.0,g10.0,1
72,48.9947395324707,52.01228713989258,1,20,100,128,0.001,10.0,g10.0,1
73,48.57997512817383,50.89527893066406,1,20,100,128,0.001,10.0,g10.0,1
74,35.66749954223633,50.259986877441406,1,20,100,128,0.001,10.0,g10.0,1
75,38.564476013183594,50.03242874145508,1,20,100,128,0.001,10.0,g10.0,1
76,38.87655258178711,50.13787078857422,1,20,100,128,0.001,10.0,g10.0,1
77,34.64031982421875,50.48929977416992,1,20,100,128,0.001,10.0,g10.0,1
78,33.8269157409668,51.00626754760742,1,20,100,128,0.001,10.0,g10.0,1
79,51.27068328857422,51.49322509765625,1,20,100,128,0.001,10.0,g10.0,1
80,32.20967483520508,52.04289627075195,1,20,100,128,0.001,10.0,g10.0,1
81,41.439422607421875,52.5478515625,1,20,100,128,0.001,10.0,g10.0,1
82,48.35520553588867,52.49848556518555,1,20,100,128,0.001,10.0,g10.0,1
83,44.11461639404297,50.79287338256836,1,20,100,128,0.001,10.0,g10.0,1
84,38.02415084838867,50.087425231933594,1,20,100,128,0.001,10.0,g10.0,1
85,34.2655029296875,50.13808822631836,1,20,100,128,0.001,10.0,g10.0,1
86,26.2777042388916,50.56258010864258,1,20,100,128,0.001,10.0,g10.0,1
87,49.87982177734375,51.27099609375,1,20,100,128,0.001,10.0,g10.0,1
88,40.095436096191406,52.13811492919922,1,20,100,128,0.001,10.0,g10.0,1
89,50.225982666015625,53.05046844482422,1,20,100,128,0.001,10.0,g10.0,1
90,44.06513977050781,53.852298736572266,1,20,100,128,0.001,10.0,g10.0,1
91,57.21088409423828,53.6866340637207,1,20,100,128,0.001,10.0,g10.0,1
92,47.764671325683594,51.611915588378906,1,20,100,128,0.001,10.0,g10.0,1
93,37.68232345581055,50.490989685058594,1,20,100,128,0.001,10.0,g10.0,1
94,46.84651565551758,50.051734924316406,1,20,100,128,0.001,10.0,g10.0,1
95,35.561668395996094,50.13909912109375,1,20,100,128,0.001,10.0,g10.0,1
96,51.417213439941406,50.57992935180664,1,20,100,128,0.001,10.0,g10.0,1
97,39.065284729003906,51.262577056884766,1,20,100,128,0.001,10.0,g10.0,1
98,45.99486541748047,51.98686981201172,1,20,100,128,0.001,10.0,g10.0,1
99,31.160728454589844,52.813018798828125,1,20,100,128,0.001,10.0,g10.0,1
0,322.6441650390625,315.97900390625,2,20,100,128,0.001,10.0,g10.0,1
1,261.36578369140625,57.255828857421875,2,20,100,128,0.001,10.0,g10.0,1
2,48.157470703125,142.02503967285156,2,20,100,128,0.001,10.0,g10.0,1
3,144.2095947265625,471.27203369140625,2,20,100,128,0.001,10.0,g10.0,1
4,496.6031799316406,957.984130859375,2,20,100,128,0.001,10.0,g10.0,1
5,963.0069580078125,1528.84033203125,2,20,100,128,0.001,10.0,g10.0,1
6,1516.7100830078125,2124.264892578125,2,20,100,128,0.001,10.0,g10.0,1
7,2153.455078125,2690.806640625,2,20,100,128,0.001,10.0,g10.0,1
8,2744.733154296875,3192.479736328125,2,20,100,128,0.001,10.0,g10.0,1
9,3099.8720703125,3629.892822265625,2,20,100,128,0.001,10.0,g10.0,1
10,3758.91015625,3925.189453125,2,20,100,128,0.001,10.0,g10.0,1
11,3849.203369140625,4170.595703125,2,20,100,128,0.001,10.0,g10.0,1
12,4294.755859375,4227.68359375,2,20,100,128,0.001,10.0,g10.0,1
13,4381.34375,4135.51220703125,2,20,100,128,0.001,10.0,g10.0,1
14,4166.1953125,3848.46142578125,2,20,100,128,0.001,10.0,g10.0,1
15,3948.443359375,3536.2861328125,2,20,100,128,0.001,10.0,g10.0,1
16,3637.15185546875,3193.47998046875,2,20,100,128,0.001,10.0,g10.0,1
17,3161.49658203125,2812.7236328125,2,20,100,128,0.001,10.0,g10.0,1
18,2977.7978515625,2460.8447265625,2,20,100,128,0.001,10.0,g10.0,1
19,2397.36767578125,2086.549560546875,2,20,100,128,0.001,10.0,g10.0,1
20,2133.048095703125,1747.52587890625,2,20,100,128,0.001,10.0,g10.0,1
21,1780.3876953125,1433.024169921875,2,20,100,128,0.001,10.0,g10.0,1
22,1409.21044921875,1146.7659912109375,2,20,100,128,0.001,10.0,g10.0,1
23,1132.0701904296875,896.5463256835938,2,20,100,128,0.001,10.0,g10.0,1
24,896.51953125,683.46337890625,2,20,100,128,0.001,10.0,g10.0,1
25,725.3446655273438,508.0989990234375,2,20,100,128,0.001,10.0,g10.0,1
26,519.6730346679688,364.82952880859375,2,20,100,128,0.001,10.0,g10.0,1
27,360.092529296875,252.4466552734375,2,20,100,128,0.001,10.0,g10.0,1
28,267.4881896972656,169.89019775390625,2,20,100,128,0.001,10.0,g10.0,1
29,163.74624633789062,111.5447998046875,2,20,100,128,0.001,10.0,g10.0,1
30,118.58491516113281,74.79391479492188,2,20,100,128,0.001,10.0,g10.0,1
31,76.5164794921875,55.42378616333008,2,20,100,128,0.001,10.0,g10.0,1
32,51.85839080810547,50.036773681640625,2,20,100,128,0.001,10.0,g10.0,1
33,54.45233917236328,55.091854095458984,2,20,100,128,0.001,10.0,g10.0,1
34,51.91019821166992,67.52996826171875,2,20,100,128,0.001,10.0,g10.0,1
35,42.9150390625,84.86646270751953,2,20,100,128,0.001,10.0,g10.0,1
36,66.65010070800781,104.65425109863281,2,20,100,128,0.001,10.0,g10.0,1
37,98.25580596923828,123.96376037597656,2,20,100,128,0.001,10.0,g10.0,1
38,130.04632568359375,141.8628387451172,2,20,100,128,0.001,10.0,g10.0,1
39,108.35816192626953,160.0124969482422,2,20,100,128,0.001,10.0,g10.0,1
40,131.91879272460938,173.70741271972656,2,20,100,128,0.001,10.0,g10.0,1
41,167.93942260742188,181.0390625,2,20,100,128,0.001,10.0,g10.0,1
42,178.22702026367188,182.83175659179688,2,20,100,128,0.001,10.0,g10.0,1
43,131.70623779296875,244.16903686523438,2,20,100,128,0.001,10.0,g10.0,1
44,229.79376220703125,301.69970703125,2,20,100,128,0.001,10.0,g10.0,1
45,282.1471862792969,354.6965637207031,2,20,100,128,0.001,10.0,g10.0,1
46,321.88037109375,400.5143737792969,2,20,100,128,0.001,10.0,g10.0,1
47,383.62530517578125,435.3851623535156,2,20,100,128,0.001,10.0,g10.0,1
48,407.9174499511719,459.68865966796875,2,20,100,128,0.001,10.0,g10.0,1
49,465.97955322265625,464.1175231933594,2,20,100,128,0.001,10.0,g10.0,1
50,434.5718994140625,529.2249755859375,2,20,100,128,0.001,10.0,g10.0,1
51,514.335205078125,576.5040893554688,2,20,100,128,0.001,10.0,g10.0,1
52,581.9210205078125,609.0594482421875,2,20,100,128,0.001,10.0,g10.0,1
53,588.1754150390625,631.8447265625,2,20,100,128,0.001,10.0,g10.0,1
54,552.504638671875,664.76318359375,2,20,100,128,0.001,10.0,g10.0,1
55,615.422119140625,671.4401245117188,2,20,100,128,0.001,10.0,g10.0,1
56,596.52197265625,710.4381103515625,2,20,100,128,0.001,10.0,g10.0,1
57,616.337646484375,736.8416748046875,2,20,100,128,0.001,10.0,g10.0,1
58,708.2992553710938,712.8929443359375,2,20,100,128,0.001,10.0,g10.0,1
59,700.5558471679688,683.313720703125,2,20,100,128,0.001,10.0,g10.0,1
60,654.594970703125,640.2786254882812,2,20,100,128,0.001,10.0,g10.0,1
61,632.6519165039062,592.3722534179688,2,20,100,128,0.001,10.0,g10.0,1
62,575.462158203125,539.2918701171875,2,20,100,128,0.001,10.0,g10.0,1
63,505.55975341796875,482.6944580078125,2,20,100,128,0.001,10.0,g10.0,1
64,548.964599609375,437.9045715332031,2,20,100,128,0.001,10.0,g10.0,1
65,407.53375244140625,378.121337890625,2,20,100,128,0.001,10.0,g10.0,1
66,368.6496276855469,323.850341796875,2,20,100,128,0.001,10.0,g10.0,1
67,308.7777404785156,272.75152587890625,2,20,100,128,0.001,10.0,g10.0,1
68,253.5748291015625,227.30026245117188,2,20,100,128,0.001,10.0,g10.0,1
69,210.7073211669922,187.60238647460938,2,20,100,128,0.001,10.0,g10.0,1
70,155.56005859375,152.62355041503906,2,20,100,128,0.001,10.0,g10.0,1
71,126.96829223632812,124.07408142089844,2,20,100,128,0.001,10.0,g10.0,1
72,122.01699829101562,101.5142593383789,2,20,100,128,0.001,10.0,g10.0,1
73,77.99349975585938,83.53206634521484,2,20,100,128,0.001,10.0,g10.0,1
74,72.72084045410156,70.1127700805664,2,20,100,128,0.001,10.0,g10.0,1
75,49.223472595214844,60.6795768737793,2,20,100,128,0.001,10.0,g10.0,1
76,43.087158203125,54.626766204833984,2,20,100,128,0.001,10.0,g10.0,1
77,37.64560317993164,51.28141784667969,2,20,100,128,0.001,10.0,g10.0,1
78,38.064361572265625,50.06631088256836,2,20,100,128,0.001,10.0,g10.0,1
79,42.492698669433594,50.42058563232422,2,20,100,128,0.001,10.0,g10.0,1
80,38.33489990234375,51.8297233581543,2,20,100,128,0.001,10.0,g10.0,1
81,37.99040985107422,53.94499588012695,2,20,100,128,0.001,10.0,g10.0,1
82,54.048439025878906,56.50688934326172,2,20,100,128,0.001,10.0,g10.0,1
83,55.32255554199219,59.17272186279297,2,20,100,128,0.001,10.0,g10.0,1
84,56.547157287597656,61.771575927734375,2,20,100,128,0.001,10.0,g10.0,1
85,67.89999389648438,64.03886413574219,2,20,100,128,0.001,10.0,g10.0,1
86,56.81888198852539,65.77877044677734,2,20,100,128,0.001,10.0,g10.0,1
87,61.450828552246094,66.6507797241211,2,20,100,128,0.001,10.0,g10.0,1
88,61.19609832763672,69.15483093261719,2,20,100,128,0.001,10.0,g10.0,1
89,61.754554748535156,71.1220932006836,2,20,100,128,0.001,10.0,g10.0,1
90,67.01848602294922,69.95021057128906,2,20,100,128,0.001,10.0,g10.0,1
91,60.20588684082031,67.08665466308594,2,20,100,128,0.001,10.0,g10.0,1
92,64.09635925292969,63.59613800048828,2,20,100,128,0.001,10.0,g10.0,1
93,61.662803649902344,61.00037384033203,2,20,100,128,0.001,10.0,g10.0,1
94,51.42675018310547,58.6765022277832,2,20,100,128,0.001,10.0,g10.0,1
95,48.02877426147461,56.45979309082031,2,20,100,128,0.001,10.0,g10.0,1
96,40.38701629638672,54.73966598510742,2,20,100,128,0.001,10.0,g10.0,1
97,52.42190170288086,53.321746826171875,2,20,100,128,0.001,10.0,g10.0,1
98,43.08489227294922,52.43977355957031,2,20,100,128,0.001,10.0,g10.0,1
99,45.203128814697266,51.54399490356445,2,20,100,128,0.001,10.0,g10.0,1
