,loss_train,loss_test,experiment,depth,width,batch_size,lr,gamma,name
0,292.47674560546875,343.3390808105469,1,20,100,128,0.001,0.1,g0.1
1,272.26654052734375,449.3014221191406,1,20,100,128,0.001,0.1,g0.1
2,348.3241271972656,636.7364501953125,1,20,100,128,0.001,0.1,g0.1
3,589.5177612304688,832.4345703125,1,20,100,128,0.001,0.1,g0.1
4,786.1556396484375,1028.8885498046875,1,20,100,128,0.001,0.1,g0.1
5,978.15869140625,1220.4256591796875,1,20,100,128,0.001,0.1,g0.1
6,1151.2037353515625,1402.9073486328125,1,20,100,128,0.001,0.1,g0.1
7,1287.368408203125,1573.7078857421875,1,20,100,128,0.001,0.1,g0.1
8,1492.5712890625,1730.5244140625,1,20,100,128,0.001,0.1,g0.1
9,1695.58251953125,1871.977294921875,1,20,100,128,0.001,0.1,g0.1
10,1706.1998291015625,1998.6585693359375,1,20,100,128,0.001,0.1,g0.1
11,1822.6435546875,2109.948486328125,1,20,100,128,0.001,0.1,g0.1
12,1940.832275390625,2205.92578125,1,20,100,128,0.001,0.1,g0.1
13,1952.64013671875,2287.8388671875,1,20,100,128,0.001,0.1,g0.1
14,2133.60693359375,2354.606201171875,1,20,100,128,0.001,0.1,g0.1
15,2174.37646484375,2408.31298828125,1,20,100,128,0.001,0.1,g0.1
16,2274.34033203125,2448.649169921875,1,20,100,128,0.001,0.1,g0.1
17,2261.127197265625,2478.864013671875,1,20,100,128,0.001,0.1,g0.1
18,2347.09033203125,2496.44970703125,1,20,100,128,0.001,0.1,g0.1
19,2340.62548828125,2505.782958984375,1,20,100,128,0.001,0.1,g0.1
20,2339.696044921875,2507.072265625,1,20,100,128,0.001,0.1,g0.1
21,2306.1044921875,2524.05908203125,1,20,100,128,0.001,0.1,g0.1
22,2440.40478515625,2525.796630859375,1,20,100,128,0.001,0.1,g0.1
23,2381.5029296875,2545.002685546875,1,20,100,128,0.001,0.1,g0.1
24,2399.921630859375,2554.76416015625,1,20,100,128,0.001,0.1,g0.1
25,2421.158935546875,2554.30126953125,1,20,100,128,0.001,0.1,g0.1
26,2375.661865234375,2457.8486328125,1,20,100,128,0.001,0.1,g0.1
27,2397.42822265625,2365.964599609375,1,20,100,128,0.001,0.1,g0.1
28,2237.50634765625,2276.830078125,1,20,100,128,0.001,0.1,g0.1
29,2189.939208984375,2191.44921875,1,20,100,128,0.001,0.1,g0.1
30,2033.2559814453125,2108.5146484375,1,20,100,128,0.001,0.1,g0.1
31,2012.4591064453125,2029.25341796875,1,20,100,128,0.001,0.1,g0.1
32,1937.49072265625,1952.912109375,1,20,100,128,0.001,0.1,g0.1
33,1811.665283203125,1878.9105224609375,1,20,100,128,0.001,0.1,g0.1
34,1658.85546875,1807.2646484375,1,20,100,128,0.001,0.1,g0.1
35,1673.40283203125,1738.980712890625,1,20,100,128,0.001,0.1,g0.1
36,1588.7451171875,1673.22705078125,1,20,100,128,0.001,0.1,g0.1
37,1486.804443359375,1609.6065673828125,1,20,100,128,0.001,0.1,g0.1
38,1498.0467529296875,1549.085205078125,1,20,100,128,0.001,0.1,g0.1
39,1435.253173828125,1490.634033203125,1,20,100,128,0.001,0.1,g0.1
40,1346.860595703125,1434.0084228515625,1,20,100,128,0.001,0.1,g0.1
41,1308.288330078125,1379.6900634765625,1,20,100,128,0.001,0.1,g0.1
42,1332.7769775390625,1327.9515380859375,1,20,100,128,0.001,0.1,g0.1
43,1265.035400390625,1277.7213134765625,1,20,100,128,0.001,0.1,g0.1
44,1173.930908203125,1228.952880859375,1,20,100,128,0.001,0.1,g0.1
45,1097.2467041015625,1181.772216796875,1,20,100,128,0.001,0.1,g0.1
46,1101.80908203125,1136.64404296875,1,20,100,128,0.001,0.1,g0.1
47,1050.190673828125,1093.11767578125,1,20,100,128,0.001,0.1,g0.1
48,995.8678588867188,1050.9210205078125,1,20,100,128,0.001,0.1,g0.1
49,940.0830688476562,1010.2286376953125,1,20,100,128,0.001,0.1,g0.1
50,964.2630004882812,971.466064453125,1,20,100,128,0.001,0.1,g0.1
