,loss_train,loss_test,experiment,depth,width,batch_size,lr,gamma,name,window
0,274.78436279296875,316.0157165527344,1,20,100,128,0.001,0.1,g0.1,1
1,267.7265319824219,314.3767395019531,1,20,100,128,0.001,0.1,g0.1,1
2,300.563232421875,313.2255554199219,1,20,100,128,0.001,0.1,g0.1,1
3,314.26116943359375,312.37005615234375,1,20,100,128,0.001,0.1,g0.1,1
4,282.42877197265625,309.40643310546875,1,20,100,128,0.001,0.1,g0.1,1
5,284.74560546875,306.25054931640625,1,20,100,128,0.001,0.1,g0.1,1
6,332.4061279296875,303.4667663574219,1,20,100,128,0.001,0.1,g0.1,1
7,303.43804931640625,300.1101989746094,1,20,100,128,0.001,0.1,g0.1,1
8,269.6336669921875,296.2872619628906,1,20,100,128,0.001,0.1,g0.1,1
9,256.5622863769531,292.1860656738281,1,20,100,128,0.001,0.1,g0.1,1
10,249.41932678222656,288.1159973144531,1,20,100,128,0.001,0.1,g0.1,1
11,257.4626159667969,283.9599914550781,1,20,100,128,0.001,0.1,g0.1,1
12,273.9463806152344,280.04010009765625,1,20,100,128,0.001,0.1,g0.1,1
13,265.6614990234375,275.96929931640625,1,20,100,128,0.001,0.1,g0.1,1
14,256.1862487792969,271.71612548828125,1,20,100,128,0.001,0.1,g0.1,1
15,238.4989013671875,267.530029296875,1,20,100,128,0.001,0.1,g0.1,1
16,281.3711242675781,263.6197204589844,1,20,100,128,0.001,0.1,g0.1,1
17,248.49163818359375,259.4836120605469,1,20,100,128,0.001,0.1,g0.1,1
18,238.19610595703125,255.2555694580078,1,20,100,128,0.001,0.1,g0.1,1
19,210.35067749023438,250.96139526367188,1,20,100,128,0.001,0.1,g0.1,1
20,234.4287872314453,246.87635803222656,1,20,100,128,0.001,0.1,g0.1,1
21,204.7310333251953,242.66412353515625,1,20,100,128,0.001,0.1,g0.1,1
22,244.50985717773438,238.78585815429688,1,20,100,128,0.001,0.1,g0.1,1
23,205.6307373046875,234.67433166503906,1,20,100,128,0.001,0.1,g0.1,1
24,215.7604217529297,230.75892639160156,1,20,100,128,0.001,0.1,g0.1,1
25,209.5342254638672,226.92877197265625,1,20,100,128,0.001,0.1,g0.1,1
26,248.7354736328125,223.30519104003906,1,20,100,128,0.001,0.1,g0.1,1
27,172.55633544921875,219.27883911132812,1,20,100,128,0.001,0.1,g0.1,1
28,170.32867431640625,215.341796875,1,20,100,128,0.001,0.1,g0.1,1
29,198.70510864257812,211.703125,1,20,100,128,0.001,0.1,g0.1,1
30,156.44577026367188,207.9397430419922,1,20,100,128,0.001,0.1,g0.1,1
31,208.97128295898438,204.59628295898438,1,20,100,128,0.001,0.1,g0.1,1
32,189.33517456054688,201.19387817382812,1,20,100,128,0.001,0.1,g0.1,1
33,217.01979064941406,198.0665283203125,1,20,100,128,0.001,0.1,g0.1,1
34,175.90625,194.66111755371094,1,20,100,128,0.001,0.1,g0.1,1
35,144.59970092773438,191.21865844726562,1,20,100,128,0.001,0.1,g0.1,1
36,161.88002014160156,188.0213623046875,1,20,100,128,0.001,0.1,g0.1,1
37,195.3734893798828,185.0535125732422,1,20,100,128,0.001,0.1,g0.1,1
38,153.4876708984375,181.8670196533203,1,20,100,128,0.001,0.1,g0.1,1
39,167.5885009765625,178.8903045654297,1,20,100,128,0.001,0.1,g0.1,1
40,170.4702606201172,176.07994079589844,1,20,100,128,0.001,0.1,g0.1,1
41,179.32443237304688,173.36964416503906,1,20,100,128,0.001,0.1,g0.1,1
42,143.82077026367188,170.4387664794922,1,20,100,128,0.001,0.1,g0.1,1
43,177.92173767089844,167.82106018066406,1,20,100,128,0.001,0.1,g0.1,1
44,137.97100830078125,165.02288818359375,1,20,100,128,0.001,0.1,g0.1,1
45,168.24383544921875,162.4569854736328,1,20,100,128,0.001,0.1,g0.1,1
46,159.5946807861328,159.85797119140625,1,20,100,128,0.001,0.1,g0.1,1
47,133.92689514160156,157.21873474121094,1,20,100,128,0.001,0.1,g0.1,1
48,146.604736328125,154.7234649658203,1,20,100,128,0.001,0.1,g0.1,1
49,110.1396255493164,152.16908264160156,1,20,100,128,0.001,0.1,g0.1,1
50,134.94764709472656,149.78521728515625,1,20,100,128,0.001,0.1,g0.1,1
51,131.60519409179688,147.4505615234375,1,20,100,128,0.001,0.1,g0.1,1
52,158.55865478515625,145.38754272460938,1,20,100,128,0.001,0.1,g0.1,1
53,132.04608154296875,143.20391845703125,1,20,100,128,0.001,0.1,g0.1,1
54,123.7940444946289,140.97679138183594,1,20,100,128,0.001,0.1,g0.1,1
55,145.15093994140625,138.90081787109375,1,20,100,128,0.001,0.1,g0.1,1
56,115.25225830078125,136.79014587402344,1,20,100,128,0.001,0.1,g0.1,1
57,152.93569946289062,134.88328552246094,1,20,100,128,0.001,0.1,g0.1,1
58,94.46176147460938,132.75784301757812,1,20,100,128,0.001,0.1,g0.1,1
59,120.10743713378906,130.824951171875,1,20,100,128,0.001,0.1,g0.1,1
60,117.58636474609375,128.9951934814453,1,20,100,128,0.001,0.1,g0.1,1
61,99.82962036132812,127.07852935791016,1,20,100,128,0.001,0.1,g0.1,1
62,115.72940063476562,125.34374237060547,1,20,100,128,0.001,0.1,g0.1,1
63,102.00529479980469,123.60311126708984,1,20,100,128,0.001,0.1,g0.1,1
64,127.45238494873047,121.98162841796875,1,20,100,128,0.001,0.1,g0.1,1
65,85.76968383789062,120.18658447265625,1,20,100,128,0.001,0.1,g0.1,1
66,90.87844848632812,118.5680160522461,1,20,100,128,0.001,0.1,g0.1,1
67,96.34588623046875,116.98834228515625,1,20,100,128,0.001,0.1,g0.1,1
68,122.75430297851562,115.55634307861328,1,20,100,128,0.001,0.1,g0.1,1
69,99.03553771972656,114.0846176147461,1,20,100,128,0.001,0.1,g0.1,1
70,115.20420837402344,112.77921295166016,1,20,100,128,0.001,0.1,g0.1,1
71,88.92997741699219,111.3368911743164,1,20,100,128,0.001,0.1,g0.1,1
72,72.3667984008789,109.85960388183594,1,20,100,128,0.001,0.1,g0.1,1
73,99.81466674804688,108.54698181152344,1,20,100,128,0.001,0.1,g0.1,1
74,103.20500183105469,107.27241516113281,1,20,100,128,0.001,0.1,g0.1,1
75,84.25933837890625,105.93920135498047,1,20,100,128,0.001,0.1,g0.1,1
