,loss_train,loss_test,experiment,depth,width,batch_size,lr,gamma,name
0,274.0455322265625,343.3500061035156,1,20,100,128,0.001,0.1,control
1,299.7939453125,342.3164367675781,1,20,100,128,0.001,0.1,control
2,238.39190673828125,340.8985290527344,1,20,100,128,0.001,0.1,control
3,278.8173828125,339.1002197265625,1,20,100,128,0.001,0.1,control
4,307.8702392578125,336.9371643066406,1,20,100,128,0.001,0.1,control
5,227.0126495361328,334.51739501953125,1,20,100,128,0.001,0.1,control
6,254.2384033203125,331.8495178222656,1,20,100,128,0.001,0.1,control
7,258.1697998046875,328.9493713378906,1,20,100,128,0.001,0.1,control
8,335.21514892578125,325.77874755859375,1,20,100,128,0.001,0.1,control
9,278.30206298828125,322.4239196777344,1,20,100,128,0.001,0.1,control
10,275.4810485839844,318.91326904296875,1,20,100,128,0.001,0.1,control
11,286.2873229980469,315.25665283203125,1,20,100,128,0.001,0.1,control
12,269.72021484375,311.5052795410156,1,20,100,128,0.001,0.1,control
13,241.99264526367188,307.6882629394531,1,20,100,128,0.001,0.1,control
14,263.9512939453125,303.7848815917969,1,20,100,128,0.001,0.1,control
15,271.1317443847656,299.81121826171875,1,20,100,128,0.001,0.1,control
16,276.97320556640625,295.78228759765625,1,20,100,128,0.001,0.1,control
17,232.36729431152344,291.7449951171875,1,20,100,128,0.001,0.1,control
18,261.5887756347656,287.6678771972656,1,20,100,128,0.001,0.1,control
19,239.05995178222656,283.5899658203125,1,20,100,128,0.001,0.1,control
20,267.93548583984375,279.495361328125,1,20,100,128,0.001,0.1,control
21,249.28883361816406,275.38958740234375,1,20,100,128,0.001,0.1,control
22,254.006591796875,271.28582763671875,1,20,100,128,0.001,0.1,control
23,238.04666137695312,267.1888122558594,1,20,100,128,0.001,0.1,control
24,220.08401489257812,263.1144714355469,1,20,100,128,0.001,0.1,control
25,221.1888427734375,259.0645751953125,1,20,100,128,0.001,0.1,control
26,214.98667907714844,255.04339599609375,1,20,100,128,0.001,0.1,control
27,216.8570098876953,251.05218505859375,1,20,100,128,0.001,0.1,control
