,loss_train,loss_test,experiment,depth,width,batch_size,lr,gamma,name,dgd_window
0,264.2364196777344,316.480224609375,1,3,256,128,0.001,0.5,l3_h256_bs128_lr0.001_g0.5_w1_adam,1
1,281.73223876953125,316.50762939453125,1,3,256,128,0.001,0.5,l3_h256_bs128_lr0.001_g0.5_w1_adam,1
2,281.1600341796875,316.52294921875,1,3,256,128,0.001,0.5,l3_h256_bs128_lr0.001_g0.5_w1_adam,1
3,309.7372131347656,316.51416015625,1,3,256,128,0.001,0.5,l3_h256_bs128_lr0.001_g0.5_w1_adam,1
4,290.504150390625,316.4997253417969,1,3,256,128,0.001,0.5,l3_h256_bs128_lr0.001_g0.5_w1_adam,1
5,266.6551208496094,316.4862365722656,1,3,256,128,0.001,0.5,l3_h256_bs128_lr0.001_g0.5_w1_adam,1
6,334.4208984375,316.4864501953125,1,3,256,128,0.001,0.5,l3_h256_bs128_lr0.001_g0.5_w1_adam,1
7,280.41387939453125,316.49786376953125,1,3,256,128,0.001,0.5,l3_h256_bs128_lr0.001_g0.5_w1_adam,1
8,280.64276123046875,316.5078430175781,1,3,256,128,0.001,0.5,l3_h256_bs128_lr0.001_g0.5_w1_adam,1
9,268.7626037597656,316.5168762207031,1,3,256,128,0.001,0.5,l3_h256_bs128_lr0.001_g0.5_w1_adam,1
10,317.18707275390625,316.524169921875,1,3,256,128,0.001,0.5,l3_h256_bs128_lr0.001_g0.5_w1_adam,1
11,321.26519775390625,316.5306396484375,1,3,256,128,0.001,0.5,l3_h256_bs128_lr0.001_g0.5_w1_adam,1
12,311.3685302734375,316.53668212890625,1,3,256,128,0.001,0.5,l3_h256_bs128_lr0.001_g0.5_w1_adam,1
13,287.1243896484375,316.5426940917969,1,3,256,128,0.001,0.5,l3_h256_bs128_lr0.001_g0.5_w1_adam,1
14,255.73880004882812,316.5487976074219,1,3,256,128,0.001,0.5,l3_h256_bs128_lr0.001_g0.5_w1_adam,1
15,301.2337646484375,316.55340576171875,1,3,256,128,0.001,0.5,l3_h256_bs128_lr0.001_g0.5_w1_adam,1
16,299.06378173828125,316.5575256347656,1,3,256,128,0.001,0.5,l3_h256_bs128_lr0.001_g0.5_w1_adam,1
17,283.72869873046875,316.56146240234375,1,3,256,128,0.001,0.5,l3_h256_bs128_lr0.001_g0.5_w1_adam,1
18,298.28564453125,316.5649108886719,1,3,256,128,0.001,0.5,l3_h256_bs128_lr0.001_g0.5_w1_adam,1
19,288.61810302734375,316.568603515625,1,3,256,128,0.001,0.5,l3_h256_bs128_lr0.001_g0.5_w1_adam,1
20,304.7764892578125,316.57086181640625,1,3,256,128,0.001,0.5,l3_h256_bs128_lr0.001_g0.5_w1_adam,1
21,283.5726623535156,316.5744323730469,1,3,256,128,0.001,0.5,l3_h256_bs128_lr0.001_g0.5_w1_adam,1
22,289.47967529296875,316.5770568847656,1,3,256,128,0.001,0.5,l3_h256_bs128_lr0.001_g0.5_w1_adam,1
23,307.4867858886719,316.5794982910156,1,3,256,128,0.001,0.5,l3_h256_bs128_lr0.001_g0.5_w1_adam,1
24,302.9734191894531,316.5814514160156,1,3,256,128,0.001,0.5,l3_h256_bs128_lr0.001_g0.5_w1_adam,1
25,280.28155517578125,316.584716796875,1,3,256,128,0.001,0.5,l3_h256_bs128_lr0.001_g0.5_w1_adam,1
