,loss_train,loss_test,experiment,depth,width,batch_size,lr,gamma,name,dgd_window
0,268.7327880859375,316.0207824707031,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
1,293.1058349609375,561.6619873046875,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
2,526.2601318359375,552.1387939453125,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
3,569.183349609375,589.5166625976562,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
4,576.60498046875,585.189697265625,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
5,559.3214111328125,543.9696655273438,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
6,513.2410888671875,534.056396484375,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
7,548.9864501953125,562.4273681640625,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
8,532.4677734375,563.9244995117188,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
9,507.8395690917969,736.7327880859375,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
10,791.9793701171875,715.51806640625,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
11,724.8032836914062,683.9419555664062,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
12,716.4654541015625,674.6910400390625,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
13,686.6378173828125,658.1843872070312,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
14,575.3240356445312,593.5447387695312,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
15,532.676513671875,585.7462158203125,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
16,592.4830322265625,659.6253662109375,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
17,587.2255859375,659.4259643554688,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
18,613.5462036132812,1825.7548828125,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
19,1813.022216796875,1789.1875,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
20,1660.79833984375,1669.83251953125,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
21,1629.38818359375,1659.607421875,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
22,1647.9471435546875,1692.11767578125,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
23,1600.5203857421875,1734.5537109375,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
24,1673.8194580078125,1675.506591796875,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
25,1647.4527587890625,1654.639404296875,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
26,1657.980224609375,1667.6590576171875,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
27,1577.337890625,1821.8321533203125,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
28,1790.1510009765625,1775.2451171875,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
29,1784.2191162109375,1766.60205078125,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
30,1871.508544921875,2064.93017578125,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
31,1968.041259765625,2048.324951171875,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
32,1980.672607421875,2056.694091796875,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
33,2080.4892578125,1629.7662353515625,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
34,1587.607666015625,1594.333740234375,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
35,1585.53759765625,1584.277099609375,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
36,1556.69677734375,1523.60595703125,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
37,1443.8284912109375,1475.74462890625,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
38,1515.856201171875,1504.18408203125,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
39,1458.02392578125,1551.5374755859375,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
40,1568.976806640625,1483.825927734375,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
41,1465.64794921875,1442.1207275390625,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
42,1434.813720703125,1415.1849365234375,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
43,1397.570556640625,1382.233154296875,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
44,1391.3804931640625,1375.7308349609375,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
45,1313.391845703125,1143.1351318359375,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
46,1120.282470703125,1123.2471923828125,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
47,1170.17431640625,1167.2738037109375,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
48,1083.24560546875,1199.2666015625,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
49,1217.2032470703125,1109.7982177734375,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
50,1015.972412109375,1069.553955078125,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
51,1044.9453125,1075.4141845703125,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
52,1036.65234375,1105.7447509765625,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
53,1067.9278564453125,1084.04296875,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
54,1068.608154296875,1078.0767822265625,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
55,984.1824340820312,876.8203125,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
56,883.60205078125,865.8616943359375,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
57,806.0677490234375,776.6280517578125,1,3,256,128,0.001,9.0,l3_h256_bs128_lr0.001_g9.0_w1_sgd,1
